subject_test,split_type,split,fs_method,model,y_true,y_pred,y_prob
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.001166907837614417, 0.9582830667495728, 0.022671399638056755, 0.017878592014312744]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.004779817070811987, 0.02095588482916355, 0.9740611910820007, 0.00020308862440288067]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[1.1902915275641135e-06, 0.0009263968677259982, 0.010715833865106106, 0.9883565306663513]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.01363928522914648, 0.9827700853347778, 0.0026202737353742123, 0.0009703514515422285]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9970530271530151, 0.001675221137702465, 0.00015025775064714253, 0.0011214952683076262]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.7001876831054688, 0.01298985444009304, 0.00014580684364773333, 0.28667664527893066]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[1.9164708646712825e-06, 0.0066868700087070465, 0.001651915255934, 0.9916593432426453]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.004066335503011942, 0.9278196096420288, 0.034341998398303986, 0.0337720662355423]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9744978547096252, 0.00023498355585616082, 0.00364315346814692, 0.02162398211658001]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.04361593350768089, 0.007584171369671822, 0.9448142647743225, 0.003985572140663862]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.0002555057581048459, 0.849101722240448, 0.0410621277987957, 0.1095806434750557]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.001518630306236446, 0.9384369254112244, 0.0600200779736042, 2.4410879632341675e-05]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.007702096831053495, 0.039884984493255615, 0.9524117112159729, 1.2818335335396114e-06]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9929004907608032, 0.0068848817609250546, 0.00021388150344137102, 7.505118446715642e-07]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[2.542833499319386e-07, 6.045400368748233e-06, 1.6498512422913336e-06, 0.9999920129776001]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.0006895519327372313, 0.025676341727375984, 0.9695802927017212, 0.004053798038512468]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.004303591791540384, 0.004077104851603508, 0.9448798298835754, 0.04673947021365166]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.0004056018660776317, 0.0026522469706833363, 0.9952915906906128, 0.0016505755484104156]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.002859487198293209, 0.00023341628548223525, 0.9846569895744324, 0.012250040657818317]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9764928817749023, 0.012626883573830128, 0.00905900914222002, 0.0018212144495919347]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.019423678517341614, 0.9663046002388, 0.013456018641591072, 0.0008157250704243779]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9259740114212036, 0.05240768939256668, 0.011714582331478596, 0.0099037392064929]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.009815550409257412, 0.8998966217041016, 0.0715392678976059, 0.01874854788184166]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9619103074073792, 0.0003486312343738973, 0.037702325731515884, 3.8680649595335126e-05]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9878630638122559, 1.2403871551214252e-05, 0.011680175550282001, 0.0004443643556442112]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.0012385777663439512, 0.2094055712223053, 0.7143886089324951, 0.07496726512908936]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[1.1835883924504742e-05, 0.002467619488015771, 0.9886051416397095, 0.00891543086618185]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.016051825135946274, 0.678396463394165, 0.15229766070842743, 0.15325410664081573]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.00244733365252614, 8.044784044614062e-05, 0.9972854852676392, 0.0001866740349214524]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[4.558107224994501e-09, 0.006983931642025709, 0.0011675935238599777, 0.9918484687805176]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9626822471618652, 0.007636948488652706, 0.0002903883869294077, 0.029390495270490646]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[2.1777808797196485e-05, 4.920035490130203e-10, 0.0018057028064504266, 0.9981725215911865]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.986895740032196, 0.0014147853944450617, 0.011401768773794174, 0.00028762800502590835]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9884174466133118, 0.000750891980715096, 0.0015202662907540798, 0.009311437606811523]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.10927776992321014, 0.8369184136390686, 0.05372601002454758, 7.78074172558263e-05]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[6.03032568324835e-10, 2.302533772535753e-07, 2.9063329520795378e-08, 0.9999997615814209]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.0071133761666715145, 0.00014599584392271936, 0.981246292591095, 0.011494292877614498]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.0009667868143878877, 0.992172122001648, 5.724349830416031e-05, 0.006803852505981922]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[2.7328821872174558e-08, 0.0010120165534317493, 6.6255797719350085e-06, 0.9989812970161438]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[3.480584564385936e-05, 0.0001515456970082596, 0.9978308081626892, 0.001982802990823984]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[9.336555972794258e-10, 4.823956260224804e-06, 5.034915488977276e-07, 0.9999947547912598]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[8.610597433289513e-05, 0.009911810979247093, 0.984148383140564, 0.005853693000972271]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.0009470999357290566, 0.11579671502113342, 0.026171816512942314, 0.8570843935012817]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.04017122834920883, 0.469355970621109, 0.08210062235593796, 0.40837207436561584]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.00027818590751849115, 0.9413983821868896, 0.0007272425573319197, 0.05759625509381294]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[5.227460825318886e-12, 0.0005898023373447359, 7.702845323365182e-06, 0.9994024038314819]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9643551111221313, 3.983846909250133e-06, 0.035326916724443436, 0.00031402771128341556]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[8.957312820712104e-05, 0.890291154384613, 0.06066090986132622, 0.04895830899477005]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.015441881492733955, 0.9157488346099854, 0.06866291910409927, 0.0001464268279960379]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.06403972953557968, 0.9030408263206482, 0.018138136714696884, 0.0147812869399786]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[5.376462013373384e-07, 5.259783392830286e-06, 0.9995858073234558, 0.00040833355160430074]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[1.906995983347315e-08, 0.000492662307806313, 4.096126815511525e-07, 0.9995068311691284]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9951580166816711, 0.0017480420647189021, 0.0007692173821851611, 0.002324669389054179]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.01263338141143322, 0.0022989397402852774, 0.000790775113273412, 0.9842768907546997]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.8683209419250488, 0.001509494031779468, 0.1167401522397995, 0.013429412618279457]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.00020248742657713592, 0.0005265173385851085, 0.9892383813858032, 0.010032620280981064]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9566280245780945, 0.016305062919855118, 4.810674454347463e-06, 0.027062175795435905]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[7.834630721959002e-09, 4.5776774641126394e-05, 7.931067375466228e-05, 0.9998749494552612]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.999933123588562, 3.315723461128073e-06, 5.8031622756971046e-05, 5.560888894251548e-06]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.0004995927447453141, 1.8441247675582417e-06, 0.9852889180183411, 0.014209697023034096]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9580284357070923, 0.012183025479316711, 0.019580306485295296, 0.010208342224359512]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.0008786635589785874, 0.926388680934906, 0.0004169406893197447, 0.07231573015451431]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.0001431159907951951, 0.0005213900003582239, 0.9989830851554871, 0.00035239398130215704]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.00018344144336879253, 2.1050584564363817e-06, 0.986205518245697, 0.013608940877020359]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[3.205096800229512e-05, 5.639491519104922e-06, 4.796445196575405e-08, 0.999962329864502]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.8858871459960938, 4.07354173148633e-06, 0.0044679539278149605, 0.10964082181453705]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.08105594664812088, 0.6180778741836548, 0.1725236028432846, 0.12834258377552032]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[4.061194704263471e-05, 4.6180452045518905e-05, 0.006680451333522797, 0.9932328462600708]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[2.6524963686824776e-05, 0.958032488822937, 0.03591457009315491, 0.006026391871273518]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.002245949115604162, 0.003115034895017743, 0.9907423853874207, 0.0038966801948845387]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.001608816091902554, 0.003431870834901929, 0.9948102235794067, 0.00014907613513059914]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.8725445866584778, 0.000767864054068923, 0.028988070785999298, 0.09769952297210693]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[1.7125027524517167e-14, 3.9639086679699176e-08, 8.566318001612672e-07, 0.9999991655349731]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.04236185550689697, 0.8001816868782043, 0.15002256631851196, 0.007433818653225899]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.00022358927526511252, 1.2500288448791252e-07, 0.00011199177970411256, 0.999664306640625]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.980492353439331, 0.002657881937921047, 0.01631227321922779, 0.0005374514730647206]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.8596422076225281, 0.011227650567889214, 0.008477557450532913, 0.12065260112285614]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.00021492387168109417, 0.010184179991483688, 0.9831453561782837, 0.006455533672124147]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.051852039992809296, 0.03976970538496971, 0.8802627921104431, 0.028115494176745415]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.005965712480247021, 0.9918917417526245, 1.51319782162318e-05, 0.0021273959428071976]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.0037254441995173693, 0.0010059495689347386, 0.0024522445164620876, 0.9928163290023804]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[7.802782783983275e-05, 0.978303849697113, 0.021503889933228493, 0.00011429776350269094]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.001720124389976263, 0.7052839398384094, 0.023414509370923042, 0.2695813775062561]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.8385385274887085, 0.0018726236885413527, 0.14694279432296753, 0.012646027840673923]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.10775300115346909, 0.8725548386573792, 0.014615567401051521, 0.005076562985777855]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[6.101730605223565e-07, 3.6671445879932207e-09, 0.00022786603949498385, 0.9997715353965759]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.0010026292875409126, 4.0724458813201636e-05, 0.013311256654560566, 0.9856453537940979]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[4.7290120619436493e-07, 0.9795743227005005, 0.0004787114157807082, 0.019946472719311714]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.0004916712059639394, 0.9189041256904602, 0.07139647006988525, 0.009207633323967457]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[1.7235785207958543e-06, 0.994063675403595, 0.0056665269657969475, 0.00026805567904375494]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.003305925987660885, 0.7821833491325378, 0.003472904209047556, 0.21103785932064056]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.00028041008044965565, 7.109979924280196e-05, 0.004665719345211983, 0.9949828386306763]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[4.7142020775936544e-07, 0.00019969481218140572, 0.003739856416359544, 0.9960599541664124]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[4.249914127285592e-06, 1.1510948752402328e-05, 0.9999823570251465, 1.8541037434260943e-06]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[1.0612659025355242e-05, 3.407535041333176e-05, 0.0014005970442667603, 0.9985547661781311]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9858260750770569, 0.0034978692419826984, 0.0022354042157530785, 0.008440596051514149]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.001761818304657936, 0.8483291864395142, 0.12550665438175201, 0.024402335286140442]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.012452770955860615, 3.291808923222561e-07, 0.9799264073371887, 0.0076205795630812645]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.0032506491988897324, 0.9437230825424194, 0.04220421612262726, 0.010822160169482231]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9770641922950745, 0.002865827875211835, 0.0008517936221323907, 0.01921815611422062]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.00520118186250329, 0.008024911396205425, 0.010685560293495655, 0.9760884046554565]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.99782395362854, 0.001341687049716711, 0.0007827890804037452, 5.1580340368673205e-05]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[7.524328111685463e-07, 9.764864472572299e-08, 0.0003409119963180274, 0.9996582269668579]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9929540753364563, 7.006179885138408e-07, 1.5873457641646382e-06, 0.007043697405606508]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9638198614120483, 0.030848821625113487, 0.004211651161313057, 0.0011196568375453353]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9784078598022461, 1.3855151337338611e-05, 0.020708223804831505, 0.0008700134931132197]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9960887432098389, 3.747906885109842e-05, 8.001808055269066e-06, 0.003865791019052267]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[5.110492566018365e-05, 0.0023809520062059164, 0.9962659478187561, 0.0013020331971347332]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.037076354026794434, 0.00036142722819931805, 0.9624884128570557, 7.389083475572988e-05]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[2.5428192884646705e-08, 7.360941367551277e-07, 6.483144261437701e-06, 0.9999927282333374]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.013162455521523952, 0.9866661429405212, 0.00017093399947043508, 5.142280770087382e-07]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.04404228553175926, 0.0005234786658547819, 0.8809112906455994, 0.07452300190925598]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[5.15050305693876e-06, 1.713139863568358e-05, 0.9981347322463989, 0.0018429505871608853]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[5.675360057466605e-07, 0.00021175373694859445, 0.9993138313293457, 0.0004738205170724541]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.0005820023943670094, 0.00034780919668264687, 0.0063457670621573925, 0.9927244782447815]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[3.167246177326888e-05, 0.0018334444612264633, 0.9388601183891296, 0.05927472189068794]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9983215928077698, 0.0008885829010978341, 1.7866515918285586e-05, 0.0007719537825323641]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.0003907874342985451, 0.00030205430812202394, 0.9243730902671814, 0.07493415474891663]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9663006663322449, 0.0053701032884418964, 0.019678961485624313, 0.008650297299027443]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.1472092717885971, 0.85197913646698, 0.0007970551960170269, 1.4503607417282183e-05]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.00011378594354027882, 0.9998764991760254, 9.735955245560035e-06, 3.836223072539724e-08]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9995658993721008, 0.0001804695202736184, 4.665680171456188e-05, 0.00020693812984973192]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.0038616901729255915, 0.6393245458602905, 0.3482023775577545, 0.008611367084085941]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9759647250175476, 0.008820482529699802, 0.0002289248222950846, 0.014985792338848114]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.03640875965356827, 0.7976285815238953, 0.14023447036743164, 0.025728188455104828]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.007062907330691814, 0.03298594802618027, 0.9583977460861206, 0.001553453621454537]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.00011565202294150367, 0.9645476341247559, 0.03520234674215317, 0.00013440662587527186]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.020228365436196327, 0.01837577112019062, 0.01824583299458027, 0.943149983882904]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.999744713306427, 0.00018794114293996245, 5.948906982666813e-05, 7.834443749743514e-06]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[2.328258688066853e-06, 0.0017938321689143777, 0.9969057440757751, 0.0012979831080883741]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.017902418971061707, 0.9249470233917236, 0.056662220507860184, 0.0004883617511950433]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9270121455192566, 0.07241201400756836, 0.00047990333405323327, 9.595027222530916e-05]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.0015265743713825941, 0.0002752162399701774, 0.035218458622694016, 0.9629798531532288]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.18718074262142181, 0.034286897629499435, 0.0019213479245081544, 0.7766110301017761]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.05834508687257767, 0.05569768324494362, 0.00909436959773302, 0.8768628835678101]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.003837783122435212, 0.002430087886750698, 1.8607279343996197e-06, 0.9937303066253662]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[1.5624500804278796e-07, 0.00012658073683269322, 5.426333154900931e-05, 0.9998189806938171]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9552789330482483, 1.1196723789907992e-05, 0.043912373483181, 0.0007975722546689212]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.01712058298289776, 0.0012100974563509226, 0.9800453782081604, 0.001623945077881217]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[4.755267127620755e-06, 0.9966433048248291, 1.4390158185051405e-06, 0.0033505638130009174]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.957219660282135, 0.013889447785913944, 0.02130289189517498, 0.00758797163143754]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.988937258720398, 0.0014955828664824367, 3.107759766862728e-05, 0.009536009281873703]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[1.8209484551334754e-05, 0.02824241854250431, 0.9539706110954285, 0.01776873879134655]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.00010475040471646935, 0.0006922155735082924, 7.871961315686349e-06, 0.9991951584815979]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.957380473613739, 0.004241732880473137, 0.022791793569922447, 0.01558589469641447]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.02918349765241146, 0.0030153258703649044, 0.8766546249389648, 0.09114652872085571]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.08086661994457245, 0.006927902344614267, 0.9097463488578796, 0.0024590620305389166]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.01507225539535284, 0.00011631051893346012, 0.9821725487709045, 0.0026388894766569138]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9719040393829346, 0.015384715050458908, 0.0064903805032372475, 0.006220861338078976]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.0008267652010545135, 0.9990912675857544, 9.412173312739469e-06, 7.24898636690341e-05]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9896202683448792, 0.0047424910590052605, 0.00398739380761981, 0.0016497925389558077]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.0005602255696430802, 0.9735605120658875, 0.00487365759909153, 0.021005606278777122]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.05161426216363907, 0.9346457123756409, 0.012157458811998367, 0.0015826108865439892]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9874505996704102, 0.008580558933317661, 0.003967112395912409, 1.7414839703633334e-06]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.000361234531737864, 0.9427614212036133, 4.3224546971032396e-05, 0.05683411285281181]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[2.156217078663758e-06, 0.0016055632149800658, 0.9971252083778381, 0.0012671034783124924]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[5.0857706810347736e-05, 0.6590314507484436, 0.06775802373886108, 0.2731596827507019]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[1.1069256288465112e-05, 0.0008366030524484813, 0.7546688914299011, 0.24448350071907043]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[7.097765046637505e-05, 0.00228176754899323, 0.9783545136451721, 0.01929270476102829]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.0062872483395040035, 4.879114840150578e-06, 0.007820548489689827, 0.9858872294425964]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.014279872179031372, 0.001251898007467389, 0.984021008014679, 0.0004472647269722074]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.0024478479754179716, 0.00012026905460515991, 0.9845166802406311, 0.012915236875414848]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.007432884071022272, 0.0011369531275704503, 1.911872095661238e-05, 0.9914109706878662]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[4.912868121209613e-07, 0.0037488723173737526, 0.00016479281475767493, 0.9960858821868896]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[4.585848145666205e-09, 7.978606845426839e-06, 0.0007928043487481773, 0.9991992115974426]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.0023069160524755716, 4.363065090728924e-05, 0.0038383258506655693, 0.9938111901283264]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.12097129970788956, 0.07277746498584747, 4.700946374214254e-05, 0.8062042593955994]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.0014559960691258311, 0.009927975945174694, 0.8978100419044495, 0.09080605208873749]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.02856634370982647, 0.9630206227302551, 0.008402539417147636, 1.0410723916720599e-05]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9470900893211365, 0.005057795904576778, 0.047841839492321014, 1.0250923878629692e-05]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9993600249290466, 5.587742180068744e-07, 0.0006357833044603467, 3.657867409856408e-06]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.060362424701452255, 0.889691174030304, 0.049180712550878525, 0.0007656411034986377]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.045232851058244705, 0.00527795497328043, 0.9492033123970032, 0.0002859094238374382]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.02674354985356331, 0.0006984106730669737, 0.0008968720212578773, 0.9716611504554749]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.007693331688642502, 0.9709950685501099, 0.02130516991019249, 6.445931830967311e-06]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.010903104208409786, 0.0008342027431353927, 0.9879190325737, 0.0003436746192164719]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.8099026679992676, 0.03858295828104019, 0.024411577731370926, 0.1271028071641922]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.995736837387085, 0.0038095011841505766, 0.0003769042086787522, 7.674120570300147e-05]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.8584299087524414, 0.023361118510365486, 0.10534261167049408, 0.012866376899182796]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.003286612220108509, 0.003181084292009473, 1.2388294635456987e-05, 0.9935198426246643]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.011961111798882484, 0.9854517579078674, 3.5698196825251216e-06, 0.002583456225693226]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[7.970364094944671e-05, 0.9386343359947205, 0.05985058844089508, 0.0014354066224768758]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9859787821769714, 0.00080208940198645, 0.012604217045009136, 0.0006149380933493376]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9935041069984436, 0.00016087820404209197, 0.00539119727909565, 0.0009438557317480445]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[4.059751154272817e-05, 0.00013261778804007918, 0.9986793398857117, 0.0011474814964458346]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9566030502319336, 1.6306952602462843e-05, 0.042878542095422745, 0.0005021240212954581]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.07667917013168335, 0.8865407109260559, 0.033875882625579834, 0.0029042197857052088]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[6.2101316871121526e-06, 0.0042600808665156364, 0.02043655514717102, 0.9752971529960632]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[2.830841481227253e-07, 6.468049491559213e-07, 4.675719651459076e-07, 0.9999986886978149]"
A04,inter_subject,train,pca_32,nn_erm,2,2,"[0.00023106781009119004, 0.006706793326884508, 0.9929823875427246, 7.979901420185342e-05]"
A04,inter_subject,train,pca_32,nn_erm,0,0,"[0.9856055378913879, 0.00836650375276804, 0.0020095519721508026, 0.004018356557935476]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.0001361396862193942, 0.0017834401223808527, 0.00025850816746242344, 0.9978219270706177]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[0.005498221144080162, 7.187761639215751e-07, 0.0598306842148304, 0.9346703886985779]"
A04,inter_subject,train,pca_32,nn_erm,1,1,"[0.00029563772841356695, 0.7902194261550903, 0.20097434520721436, 0.008510603569447994]"
A04,inter_subject,train,pca_32,nn_erm,3,3,"[1.231254174172136e-07, 2.0981452252682997e-12, 2.2374019863491412e-06, 0.999997615814209]"
