subject_test,split_type,split,fs_method,model,y_true,y_pred,y_prob
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.8061753511428833, 0.17318201065063477, 0.017368732020258904, 0.0032738957088440657]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.008514607325196266, 0.456665575504303, 0.5221301317214966, 0.012689639814198017]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.005857877898961306, 0.0019484779331833124, 0.9506900310516357, 0.04150364175438881]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.18984051048755646, 0.8078774213790894, 0.001666724681854248, 0.0006154151633381844]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.01633763313293457, 0.08595146238803864, 0.4128497540950775, 0.4848611652851105]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.2505049705505371, 0.6590487360954285, 0.08204913884401321, 0.008397134020924568]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.035203345119953156, 0.8583159446716309, 0.059254638850688934, 0.047226112335920334]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.8491474390029907, 0.1480618417263031, 0.00167897529900074, 0.0011117442045360804]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.005631669424474239, 0.8837915658950806, 0.08978930115699768, 0.02078746259212494]"
A04,inter_subject,train,mi,nn_domain_agreement,3,2,"[0.004662859253585339, 0.006692018825560808, 0.5219858288764954, 0.4666593074798584]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.2643340826034546, 0.19983963668346405, 0.09917081147432327, 0.4366554915904999]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.21499279141426086, 0.5181732773780823, 0.241343155503273, 0.025490732863545418]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.1587306708097458, 0.46913811564445496, 0.27121883630752563, 0.1009124368429184]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.3745216131210327, 0.3933606743812561, 0.08869882673025131, 0.14341887831687927]"
A04,inter_subject,train,mi,nn_domain_agreement,1,0,"[0.550055205821991, 0.4442586302757263, 0.0038859292399138212, 0.0018002822762355208]"
A04,inter_subject,train,mi,nn_domain_agreement,3,2,"[0.021341418847441673, 0.003608842147514224, 0.7089083790779114, 0.2661413550376892]"
A04,inter_subject,train,mi,nn_domain_agreement,3,1,"[0.008600430563092232, 0.5222229957580566, 0.08910968154668808, 0.3800669312477112]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.000270301679847762, 0.20095957815647125, 0.7840378284454346, 0.014732305891811848]"
A04,inter_subject,train,mi,nn_domain_agreement,3,1,"[0.0028310923371464014, 0.39102059602737427, 0.2545202374458313, 0.3516281247138977]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.7469735145568848, 0.1825406551361084, 0.02053370326757431, 0.04995211213827133]"
A04,inter_subject,train,mi,nn_domain_agreement,1,0,"[0.5723103284835815, 0.40448299050331116, 0.0019133626483380795, 0.021293388679623604]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.0010192618938162923, 0.0037068608216941357, 0.8863660097122192, 0.10890790075063705]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.06284461915493011, 0.8487553596496582, 0.08157828450202942, 0.006821714341640472]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9554938077926636, 0.01780536212027073, 0.0049590193666517735, 0.021741855889558792]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.001415677834302187, 0.24354590475559235, 0.31407874822616577, 0.4409596621990204]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.7997211813926697, 0.05515725165605545, 0.06597098708152771, 0.07915060967206955]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.0007848860695958138, 0.005643524695187807, 0.11390697956085205, 0.8796646595001221]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9850494861602783, 0.00024024854064919055, 0.00068700808333233, 0.01402321457862854]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9675775766372681, 0.021529804915189743, 0.009785829111933708, 0.0011067993473261595]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9503422975540161, 0.030196305364370346, 0.006999613717198372, 0.012461835518479347]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.6777641773223877, 0.021163146942853928, 0.2761034667491913, 0.024969253689050674]"
A04,inter_subject,train,mi,nn_domain_agreement,2,1,"[0.001989781390875578, 0.6760369539260864, 0.32120639085769653, 0.0007668758044019341]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[9.282215614803135e-05, 0.00022101255308371037, 0.975692868232727, 0.02399333566427231]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.00017316266894340515, 6.1466075749194715e-06, 0.09496144950389862, 0.904859185218811]"
A04,inter_subject,train,mi,nn_domain_agreement,1,0,"[0.5801709294319153, 0.40766847133636475, 0.011498723179101944, 0.0006618695333600044]"
A04,inter_subject,train,mi,nn_domain_agreement,2,1,"[0.08602394163608551, 0.44103458523750305, 0.43146631121635437, 0.04147512838244438]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.19165639579296112, 0.10803427547216415, 0.5059199929237366, 0.19438934326171875]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.021927952766418457, 0.11075910925865173, 0.8549490571022034, 0.01236390508711338]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.0016337913693860173, 9.183467773254961e-05, 0.16431328654289246, 0.8339610695838928]"
A04,inter_subject,train,mi,nn_domain_agreement,2,1,"[0.02147078886628151, 0.6955717206001282, 0.2814865708351135, 0.0014709376264363527]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.4920082092285156, 0.21668663620948792, 0.08376418054103851, 0.20754101872444153]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.008520366623997688, 0.015119574964046478, 0.9621046781539917, 0.014255395159125328]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.5134503245353699, 0.2950919270515442, 0.15690839290618896, 0.034549370408058167]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.0030881850980222225, 0.343671590089798, 0.3059908449649811, 0.3472493886947632]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.3409803509712219, 0.5369775295257568, 0.08594716340303421, 0.036094971001148224]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.05092275142669678, 0.003999059554189444, 0.47125938534736633, 0.4738188087940216]"
A04,inter_subject,train,mi,nn_domain_agreement,3,2,"[0.035857461392879486, 0.15289293229579926, 0.5039347410202026, 0.30731484293937683]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.06359285861253738, 0.1181483119726181, 0.6593475341796875, 0.15891124308109283]"
A04,inter_subject,train,mi,nn_domain_agreement,3,1,"[0.0029874956235289574, 0.47999250888824463, 0.21722978353500366, 0.29979026317596436]"
A04,inter_subject,train,mi,nn_domain_agreement,3,2,"[3.828447006526403e-05, 0.007471445947885513, 0.5552024841308594, 0.43728774785995483]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[3.940984606742859e-05, 0.00372469425201416, 0.730448842048645, 0.2657870352268219]"
A04,inter_subject,train,mi,nn_domain_agreement,1,0,"[0.4524514377117157, 0.43728500604629517, 0.07267521321773529, 0.037588298320770264]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.0013059490593150258, 0.0033881289418786764, 0.19591113924980164, 0.7993947267532349]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.34509044885635376, 0.11267076432704926, 0.44468945264816284, 0.09754936397075653]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9490277171134949, 0.03225337341427803, 0.012821746990084648, 0.005897237919270992]"
A04,inter_subject,train,mi,nn_domain_agreement,1,0,"[0.7581168413162231, 0.22828854620456696, 0.0031440099701285362, 0.01045055128633976]"
A04,inter_subject,train,mi,nn_domain_agreement,1,0,"[0.6302830576896667, 0.34998032450675964, 0.013142123818397522, 0.006594459526240826]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.2461841106414795, 0.7438989877700806, 0.0093308687210083, 0.0005860315868631005]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[3.902056778315455e-05, 0.0031270456966012716, 0.8632356524467468, 0.13359825313091278]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.4124535322189331, 0.4757235646247864, 0.032857418060302734, 0.07896541059017181]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.026313791051506996, 0.00029910175362601876, 0.1463896483182907, 0.8269974589347839]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.01161525771021843, 0.006535924971103668, 0.8772132396697998, 0.10463555157184601]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.07009068131446838, 0.0005884725833311677, 0.41571730375289917, 0.5136035084724426]"
A04,inter_subject,train,mi,nn_domain_agreement,1,3,"[0.11963744461536407, 0.3855074644088745, 0.03154224157333374, 0.46331286430358887]"
A04,inter_subject,train,mi,nn_domain_agreement,2,1,"[0.0010905496310442686, 0.4752943515777588, 0.46421191096305847, 0.0594031885266304]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.7364456653594971, 0.0036803800612688065, 0.19480612874031067, 0.0650678277015686]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.0019840262830257416, 0.007172190118581057, 0.3765295743942261, 0.6143141388893127]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.8089866042137146, 0.1290431171655655, 0.05903065204620361, 0.0029396209865808487]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.000481512863188982, 0.01091068610548973, 0.6842100620269775, 0.30439767241477966]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.0005210763192735612, 0.002580887172371149, 0.18743471801280975, 0.8094632625579834]"
A04,inter_subject,train,mi,nn_domain_agreement,0,1,"[0.4782378077507019, 0.48034974932670593, 0.03728635609149933, 0.004126070532947779]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[7.313893001992255e-05, 0.012298628687858582, 0.9365468621253967, 0.05108138546347618]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9462214708328247, 0.052287034690380096, 0.0007837077719159424, 0.0007077491609379649]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.36433058977127075, 0.6076273322105408, 0.02302883192896843, 0.0050132074393332005]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.11149721592664719, 0.882360577583313, 0.0034425482153892517, 0.0026996557135134935]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9499322175979614, 0.04082988202571869, 0.0039083948358893394, 0.005329449195414782]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.000635181728284806, 0.06467048078775406, 0.31675001978874207, 0.6179443001747131]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.8983064889907837, 0.09740599244832993, 0.0030593331903219223, 0.0012281689560040832]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.02036021463572979, 0.0002124177699442953, 0.16897138953208923, 0.8104559779167175]"
A04,inter_subject,train,mi,nn_domain_agreement,2,0,"[0.4686988592147827, 0.017635971307754517, 0.43424683809280396, 0.07941834628582001]"
A04,inter_subject,train,mi,nn_domain_agreement,2,0,"[0.481588751077652, 0.43636828660964966, 0.06232726573944092, 0.01971568539738655]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9032430052757263, 0.07679804414510727, 0.012927534990012646, 0.007031367626041174]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.13783735036849976, 0.0026373490691184998, 0.737102746963501, 0.12242256104946136]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.3712305724620819, 0.6220592856407166, 0.0062362211756408215, 0.0004738909483421594]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.3390658497810364, 0.6568859219551086, 0.003519010730087757, 0.0005292012938298285]"
A04,inter_subject,train,mi,nn_domain_agreement,0,1,"[0.29958152770996094, 0.654512882232666, 0.045686986297369, 0.00021863594884052873]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.00446532666683197, 0.001599281094968319, 0.8991777300834656, 0.09475768357515335]"
A04,inter_subject,train,mi,nn_domain_agreement,0,1,"[0.16339321434497833, 0.8179135322570801, 0.016477247700095177, 0.002216043882071972]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.22086796164512634, 0.7730597257614136, 0.004192010965198278, 0.0018803207203745842]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.7299835681915283, 0.22342951595783234, 0.026131991297006607, 0.020454877987504005]"
A04,inter_subject,train,mi,nn_domain_agreement,0,3,"[0.012714932672679424, 2.8034502975060605e-05, 0.31296536326408386, 0.674291729927063]"
A04,inter_subject,train,mi,nn_domain_agreement,1,2,"[0.0088759521022439, 0.41242101788520813, 0.5652807354927063, 0.013422339223325253]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.24722594022750854, 0.4059687852859497, 0.3367973268032074, 0.010008001700043678]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.6971430778503418, 0.031981490552425385, 0.18752837181091309, 0.08334700763225555]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.027894070371985435, 0.8989518880844116, 0.07215016335248947, 0.0010038554901257157]"
A04,inter_subject,train,mi,nn_domain_agreement,0,3,"[0.1419679969549179, 4.8304118536179885e-06, 0.06542913615703583, 0.7925980091094971]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.033037714660167694, 0.8533951044082642, 0.11268807202577591, 0.0008791678701527417]"
A04,inter_subject,train,mi,nn_domain_agreement,2,3,"[1.1898855518666096e-05, 3.071580795221962e-05, 0.4696962535381317, 0.5302610993385315]"
A04,inter_subject,train,mi,nn_domain_agreement,1,2,"[0.002619329374283552, 0.18055416643619537, 0.7710086107254028, 0.04581784829497337]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.00017225797637365758, 1.2916387277073227e-05, 0.22252406179904938, 0.7772907018661499]"
A04,inter_subject,train,mi,nn_domain_agreement,0,2,"[0.2868605852127075, 0.07273271679878235, 0.4952988624572754, 0.14510785043239594]"
A04,inter_subject,train,mi,nn_domain_agreement,2,3,"[1.3978380593471229e-05, 3.226539047318511e-05, 0.37276193499565125, 0.6271918416023254]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.03444438427686691, 0.7019087076187134, 0.237905353307724, 0.025741631165146828]"
A04,inter_subject,train,mi,nn_domain_agreement,0,3,"[0.4460197985172272, 0.0002267266099806875, 0.019836926832795143, 0.5339165329933167]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[9.267016139347106e-06, 0.005127644166350365, 0.1257907748222351, 0.8690723180770874]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[5.6646487792022526e-05, 1.0067065886687487e-05, 0.17540889978408813, 0.8245243430137634]"
A04,inter_subject,train,mi,nn_domain_agreement,3,2,"[0.020298190414905548, 0.07250400632619858, 0.8855421543121338, 0.021655594930052757]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[1.586148573551327e-05, 1.5075021337906946e-06, 0.16770119965076447, 0.8322814702987671]"
A04,inter_subject,train,mi,nn_domain_agreement,3,2,"[0.03379562124609947, 0.0010443469509482384, 0.6432392597198486, 0.3219207525253296]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.5885725617408752, 0.0840706154704094, 0.12036145478487015, 0.20699535310268402]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.1120251789689064, 0.008854946121573448, 0.5413507223129272, 0.33776912093162537]"
A04,inter_subject,train,mi,nn_domain_agreement,1,2,"[0.03468308597803116, 0.363195538520813, 0.46483319997787476, 0.13728812336921692]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.6548939943313599, 0.0031528379768133163, 0.054717086255550385, 0.2872360944747925]"
A04,inter_subject,train,mi,nn_domain_agreement,0,3,"[0.3143981695175171, 0.0042902748100459576, 0.08545800298452377, 0.5958535671234131]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.00869456585496664, 0.00013083261728752404, 0.7435342073440552, 0.2476404458284378]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.002716174814850092, 1.740877632983029e-05, 0.10348363220691681, 0.8937827348709106]"
A04,inter_subject,train,mi,nn_domain_agreement,0,2,"[0.39023512601852417, 0.19289004802703857, 0.4013407230377197, 0.015534110367298126]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[4.049765266245231e-05, 1.646473174332641e-05, 0.9302833080291748, 0.0696597695350647]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.0001268712367163971, 0.001181878848001361, 0.7750310897827148, 0.2236602008342743]"
A04,inter_subject,train,mi,nn_domain_agreement,2,3,"[0.06419995427131653, 2.8507351089501753e-05, 0.07454516738653183, 0.8612263202667236]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.8128241300582886, 0.0012345404829829931, 0.030473364517092705, 0.15546797215938568]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.01979157328605652, 0.6491448879241943, 0.3276991844177246, 0.003364341566339135]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.8471020460128784, 0.013449512422084808, 0.0030932039953768253, 0.13635526597499847]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.010174134746193886, 0.7765300273895264, 0.21299169957637787, 0.0003040634037461132]"
A04,inter_subject,train,mi,nn_domain_agreement,1,2,"[0.00011849563452415168, 0.4109351634979248, 0.5534597635269165, 0.03548656776547432]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.6564886569976807, 0.0037763724103569984, 0.14930972456932068, 0.19042524695396423]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.18598662316799164, 0.5940693020820618, 0.21651355922222137, 0.003430459415540099]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.0007611151086166501, 2.8416017812560312e-05, 0.8098737597465515, 0.18933671712875366]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.2982250154018402, 0.44411584734916687, 0.2487802654504776, 0.00887889415025711]"
A04,inter_subject,train,mi,nn_domain_agreement,2,3,"[0.0022576479241251945, 0.00033144649933092296, 0.46583545207977295, 0.5315755009651184]"
A04,inter_subject,train,mi,nn_domain_agreement,2,3,"[0.0007582140387967229, 0.00015576228906866163, 0.4612274467945099, 0.5378586053848267]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.0008491077460348606, 9.097628208110109e-06, 0.047153208404779434, 0.9519885182380676]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.028138544410467148, 0.0011485362192615867, 0.6123859882354736, 0.35832691192626953]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.05215189605951309, 0.002488144440576434, 0.7585964202880859, 0.18676352500915527]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.005093327723443508, 5.576396802098316e-07, 0.24852296710014343, 0.7463831305503845]"
A04,inter_subject,train,mi,nn_domain_agreement,3,0,"[0.5985121130943298, 0.0002569658972788602, 0.0719977617263794, 0.3292331099510193]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.03390125930309296, 4.6792418288532645e-05, 0.32167714834213257, 0.6443747878074646]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.02473415434360504, 0.00012659619096666574, 0.0840274915099144, 0.8911117911338806]"
A04,inter_subject,train,mi,nn_domain_agreement,3,2,"[0.0026381872594356537, 0.010130422189831734, 0.514504075050354, 0.47272729873657227]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[4.774171975441277e-05, 0.0001482018269598484, 0.6997884511947632, 0.30001556873321533]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.17121484875679016, 0.44180363416671753, 0.315196692943573, 0.07178483158349991]"
A04,inter_subject,train,mi,nn_domain_agreement,0,2,"[0.2990819811820984, 0.260318398475647, 0.32005298137664795, 0.12054666876792908]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9322869181632996, 0.0069148656912148, 0.012120408937335014, 0.048677802085876465]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.07442793250083923, 0.6308661699295044, 0.2897142171859741, 0.004991675261408091]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.02433393895626068, 0.06736456602811813, 0.6998780965805054, 0.20842334628105164]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.0005148467607796192, 0.00011207068746443838, 0.0666082426905632, 0.9327647686004639]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.06519778072834015, 0.9091086983680725, 0.024657363072037697, 0.001036078087054193]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[2.3598724510520697e-05, 9.052975656231865e-06, 0.7459715604782104, 0.25399571657180786]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9106496572494507, 0.07950721681118011, 0.007577353622764349, 0.002265787683427334]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.5629090070724487, 0.007615732029080391, 0.36311405897140503, 0.0663611888885498]"
A04,inter_subject,train,mi,nn_domain_agreement,0,1,"[0.4198419749736786, 0.5648501515388489, 0.013703523203730583, 0.0016043811338022351]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[4.819627065444365e-05, 9.020448487717658e-05, 0.25785237550735474, 0.7420092821121216]"
A04,inter_subject,train,mi,nn_domain_agreement,1,0,"[0.6444078087806702, 0.34917253255844116, 0.006149363238364458, 0.000270230375463143]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.001801416277885437, 0.4875047206878662, 0.4088458716869354, 0.10184792429208755]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.8904120922088623, 0.004871448036283255, 0.06905048340559006, 0.03566601872444153]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9560548663139343, 0.035593193024396896, 0.002469139639288187, 0.0058828480541706085]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.009793011471629143, 0.0005303849466145039, 0.5068209171295166, 0.48285573720932007]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.4923013746738434, 0.00018445261230226606, 0.08862749487161636, 0.4188866913318634]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.44160574674606323, 0.5528695583343506, 0.005494475364685059, 3.0275110475486144e-05]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[1.1493269994389266e-05, 4.485795216169208e-05, 0.1410779505968094, 0.8588656187057495]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.0015076757408678532, 9.056983253685758e-05, 0.14217978715896606, 0.8562219738960266]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.0075673614628612995, 5.722867172153201e-06, 0.8409225940704346, 0.15150436758995056]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.7559769153594971, 0.10390719771385193, 0.037270575761795044, 0.10284529626369476]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.06272945553064346, 6.125307845650241e-05, 0.12345967441797256, 0.8137496709823608]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.00021045978064648807, 6.042131644790061e-05, 0.04675004631280899, 0.9529790878295898]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.34496045112609863, 0.6017422676086426, 0.052078716456890106, 0.0012185092782601714]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.11596839129924774, 5.975609747110866e-05, 0.3688153028488159, 0.5151565074920654]"
A04,inter_subject,train,mi,nn_domain_agreement,3,2,"[0.006454225163906813, 0.04454943537712097, 0.5428140759468079, 0.40618228912353516]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.32243725657463074, 0.6346035003662109, 0.042472898960113525, 0.0004863266658503562]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.7585042715072632, 0.18804019689559937, 0.028043104335665703, 0.02541239932179451]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.0017944657010957599, 0.5623735189437866, 0.36851999163627625, 0.0673120990395546]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.00548833142966032, 8.028305455809459e-05, 0.6906957626342773, 0.303735613822937]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.0005725939990952611, 0.005058029666543007, 0.6616448163986206, 0.3327246308326721]"
A04,inter_subject,train,mi,nn_domain_agreement,2,3,"[0.00037705618888139725, 0.00022069047554396093, 0.3841758966445923, 0.6152263879776001]"
A04,inter_subject,train,mi,nn_domain_agreement,3,2,"[0.00017980390111915767, 4.8274678192683496e-06, 0.5371541380882263, 0.4626612663269043]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[1.4096490303927567e-05, 6.065570778446272e-05, 0.968224048614502, 0.031701162457466125]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9219669103622437, 0.016259007155895233, 0.04121120646595955, 0.020562846213579178]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.0022611396852880716, 0.0010973741300404072, 0.02510267309844494, 0.971538782119751]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.25419116020202637, 0.5422186851501465, 0.07624976336956024, 0.12734030187129974]"
A04,inter_subject,train,mi,nn_domain_agreement,2,3,"[0.0014017446665093303, 3.4354070521658286e-05, 0.4127204716205597, 0.5858433842658997]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.3214400112628937, 0.47190847992897034, 0.20161600410938263, 0.005035480950027704]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.01215523574501276, 0.009352029301226139, 0.9742742776870728, 0.0042184703052043915]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.014045094139873981, 8.788027116679586e-06, 0.16307294368743896, 0.8228732347488403]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.12246383726596832, 0.8634058237075806, 0.01260631438344717, 0.0015239830827340484]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.20289476215839386, 0.00823059119284153, 0.49206528067588806, 0.2968093454837799]"
A04,inter_subject,train,mi,nn_domain_agreement,0,3,"[0.4720691442489624, 0.0003574928850866854, 0.013138217851519585, 0.5144351720809937]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.7362176179885864, 0.07406426966190338, 0.11006490886211395, 0.07965318858623505]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9817745685577393, 0.013122601434588432, 0.0025867584627121687, 0.00251611671410501]"
A04,inter_subject,train,mi,nn_domain_agreement,3,3,"[0.03235546126961708, 5.939940092503093e-05, 0.15326307713985443, 0.8143221139907837]"
A04,inter_subject,train,mi,nn_domain_agreement,1,1,"[0.4631182849407196, 0.47501468658447266, 0.04642995074391365, 0.015437094494700432]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9796605706214905, 4.501719740801491e-05, 0.004135862458497286, 0.01615852117538452]"
A04,inter_subject,train,mi,nn_domain_agreement,2,2,"[0.007628099527209997, 0.00017480709357187152, 0.9044938087463379, 0.08770325779914856]"
A04,inter_subject,train,mi,nn_domain_agreement,0,0,"[0.9875341057777405, 5.722058176615974e-06, 0.0003808341862168163, 0.012079237960278988]"
