subject,session,split_type,split,fs_method,model,y_true,y_pred,y_prob
A06,session1,intra_session,test,mi,nn_erm,2,2,"[0.10992326587438583, 0.13776187598705292, 0.4029524624347687, 0.3493623733520508]"
A06,session1,intra_session,test,mi,nn_erm,0,0,"[0.8712363839149475, 0.12325458973646164, 0.005316601134836674, 0.00019247457385063171]"
A06,session1,intra_session,test,mi,nn_erm,2,3,"[4.5229691750137135e-05, 0.01751701347529888, 0.01598392054438591, 0.9664537906646729]"
A06,session1,intra_session,test,mi,nn_erm,1,0,"[0.9976843595504761, 0.0003857776173390448, 0.0006143577629700303, 0.0013154526241123676]"
A06,session1,intra_session,test,mi,nn_erm,3,3,"[0.007833799347281456, 0.0007589466404169798, 0.008387169800698757, 0.9830201268196106]"
A06,session1,intra_session,test,mi,nn_erm,0,0,"[0.88287752866745, 0.026504985988140106, 1.4301870123745175e-06, 0.09061601012945175]"
A06,session1,intra_session,test,mi,nn_erm,0,1,"[0.00016352323291357607, 0.9990239143371582, 1.972178779396927e-06, 0.0008105164743028581]"
A06,session1,intra_session,test,mi,nn_erm,2,3,"[2.2112961232778616e-05, 0.43229925632476807, 0.0005163142923265696, 0.5671623349189758]"
A06,session1,intra_session,test,mi,nn_erm,2,0,"[0.5720509886741638, 0.0017920869868248701, 1.0594802915875334e-05, 0.42614635825157166]"
A06,session1,intra_session,test,mi,nn_erm,0,0,"[0.997528612613678, 4.4662442633125465e-06, 1.2546197467599995e-06, 0.002465586643666029]"
A06,session1,intra_session,test,mi,nn_erm,2,3,"[0.25019118189811707, 0.0035315551795065403, 0.07543852180242538, 0.6708387136459351]"
A06,session1,intra_session,test,mi,nn_erm,2,0,"[0.675037682056427, 0.06230790913105011, 0.18932770192623138, 0.07332669198513031]"
A06,session1,intra_session,test,mi,nn_erm,3,3,"[0.0023796199820935726, 7.088362508511636e-06, 4.545635965769179e-05, 0.9975677132606506]"
A06,session1,intra_session,test,mi,nn_erm,1,0,"[0.789017379283905, 0.17964893579483032, 0.00019862376211676747, 0.031135031953454018]"
A06,session1,intra_session,test,mi,nn_erm,1,1,"[0.001762118306942284, 0.9982376098632812, 3.7092888760525966e-09, 2.8726407208523597e-07]"
A06,session1,intra_session,test,mi,nn_erm,3,1,"[0.0003739199892152101, 0.9992848038673401, 1.946273471276072e-07, 0.00034100684570148587]"
A06,session1,intra_session,test,mi,nn_erm,1,1,"[0.23811748623847961, 0.7592449188232422, 4.973776981387346e-07, 0.0026370377745479345]"
A06,session1,intra_session,test,mi,nn_erm,2,2,"[0.002195694949477911, 0.13524070382118225, 0.4561707675457001, 0.40639281272888184]"
A06,session1,intra_session,test,mi,nn_erm,3,1,"[0.16141685843467712, 0.7767460346221924, 0.009683359414339066, 0.0521538071334362]"
A06,session1,intra_session,test,mi,nn_erm,2,3,"[0.07820194959640503, 0.21267420053482056, 0.0012300218222662807, 0.7078938484191895]"
A06,session1,intra_session,test,mi,nn_erm,1,0,"[0.5290296673774719, 0.46067655086517334, 1.7673817183094798e-06, 0.010291993618011475]"
A06,session1,intra_session,test,mi,nn_erm,0,1,"[0.28905758261680603, 0.6987445950508118, 1.950230398506392e-06, 0.01219585444778204]"
A06,session1,intra_session,test,mi,nn_erm,1,0,"[0.5349165201187134, 0.006305243354290724, 0.03446764871478081, 0.4243105351924896]"
A06,session1,intra_session,test,mi,nn_erm,3,0,"[0.7168751955032349, 0.0012539522722363472, 0.003978289198130369, 0.2778926491737366]"
A06,session1,intra_session,test,mi,nn_erm,0,3,"[0.030496396124362946, 0.000488879915792495, 0.0021155402064323425, 0.9668992161750793]"
A06,session1,intra_session,test,mi,nn_erm,2,1,"[0.0276965145021677, 0.4909488260746002, 4.217250898364e-05, 0.48131242394447327]"
A06,session1,intra_session,test,mi,nn_erm,1,0,"[0.46701061725616455, 0.394721120595932, 0.027837764471769333, 0.110430508852005]"
A06,session1,intra_session,test,mi,nn_erm,2,1,"[0.012086501345038414, 0.9456985592842102, 0.03768261894583702, 0.00453230831772089]"
A06,session1,intra_session,test,mi,nn_erm,3,3,"[0.012576819397509098, 0.25756072998046875, 2.77960936045929e-07, 0.7298621535301208]"
A06,session1,intra_session,test,mi,nn_erm,0,3,"[0.04523170739412308, 0.023850293830037117, 0.00023854307073634118, 0.9306793808937073]"
A06,session1,intra_session,test,mi,nn_erm,0,3,"[0.007967894896864891, 3.360360665283224e-07, 0.0018550793174654245, 0.9901766180992126]"
A06,session1,intra_session,test,mi,nn_erm,1,1,"[1.1528966751939151e-05, 0.7940276265144348, 3.2149540629689e-07, 0.20596055686473846]"
A06,session1,intra_session,test,mi,nn_erm,3,1,"[0.018532589077949524, 0.843498170375824, 0.0106187229976058, 0.12735053896903992]"
A06,session1,intra_session,test,mi,nn_erm,0,1,"[0.00982903316617012, 0.9893619418144226, 5.9427555243019015e-05, 0.000749609840568155]"
A06,session1,intra_session,test,mi,nn_erm,3,0,"[0.7135384678840637, 0.01971331425011158, 2.5995306714321487e-05, 0.2667221426963806]"
A06,session1,intra_session,test,mi,nn_erm,1,0,"[0.9843357801437378, 0.015656709671020508, 2.546922132751206e-06, 4.970446298102615e-06]"
A06,session1,intra_session,test,mi,nn_erm,1,2,"[0.0013969142455607653, 0.34356191754341125, 0.4276743233203888, 0.2273668348789215]"
A06,session1,intra_session,test,mi,nn_erm,2,1,"[0.00012597677414305508, 0.9974931478500366, 0.0019300676649436355, 0.0004508408310357481]"
A06,session1,intra_session,test,mi,nn_erm,2,1,"[0.3779839873313904, 0.6215450763702393, 0.0004129295703023672, 5.802300074719824e-05]"
A06,session1,intra_session,test,mi,nn_erm,3,2,"[0.009375053457915783, 0.1979338675737381, 0.4266740381717682, 0.36601701378822327]"
A06,session1,intra_session,test,mi,nn_erm,3,3,"[0.0032197183463722467, 0.001966713694855571, 0.00667115394026041, 0.9881424307823181]"
A06,session1,intra_session,test,mi,nn_erm,2,2,"[0.0009495002450421453, 0.004111406859010458, 0.9077636003494263, 0.08717549592256546]"
A06,session1,intra_session,test,mi,nn_erm,0,0,"[0.9540798664093018, 0.0034296137746423483, 0.000922202249057591, 0.041568391025066376]"
A06,session1,intra_session,test,mi,nn_erm,0,3,"[0.4035995602607727, 0.01593628339469433, 0.00021224902593530715, 0.580251932144165]"
A06,session1,intra_session,test,mi,nn_erm,1,1,"[0.009755267761647701, 0.9901788234710693, 4.2523438992247975e-08, 6.580881745321676e-05]"
A06,session1,intra_session,test,mi,nn_erm,0,3,"[0.1745067685842514, 9.674576176621486e-06, 6.208864760992583e-06, 0.8254773616790771]"
A06,session1,intra_session,test,mi,nn_erm,3,1,"[0.00010151702008442953, 0.610885500907898, 0.00011352161527611315, 0.38889947533607483]"
A06,session1,intra_session,test,mi,nn_erm,1,3,"[0.061251211911439896, 0.012988248839974403, 2.287376264575869e-05, 0.9257375597953796]"
A06,session1,intra_session,test,mi,nn_erm,3,3,"[0.0009027528576552868, 0.10141810774803162, 0.32460641860961914, 0.5730727314949036]"
A06,session1,intra_session,test,mi,nn_erm,3,3,"[0.011876169592142105, 0.00016458680329378694, 0.01434139534831047, 0.9736179113388062]"
A06,session1,intra_session,test,mi,nn_erm,0,1,"[0.18376018106937408, 0.6715649962425232, 0.008600971661508083, 0.13607384264469147]"
A06,session1,intra_session,test,mi,nn_erm,1,3,"[0.0016500839265063405, 0.007347869221121073, 0.08882030099630356, 0.9021818041801453]"
A06,session1,intra_session,test,mi,nn_erm,2,3,"[3.0254973637511284e-08, 0.0011197509011253715, 0.46907156705856323, 0.5298085808753967]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.0019056248711422086, 0.0057520498521625996, 0.004888854920864105, 0.9874535202980042]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.010571394115686417, 0.9889439344406128, 9.126978693529963e-05, 0.00039336568443104625]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.013784578070044518, 0.9862030744552612, 1.98766997527855e-06, 1.0388061127741821e-05]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9799937009811401, 0.015431717969477177, 7.479068881366402e-05, 0.004499830771237612]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.002568829571828246, 8.816395711619407e-05, 0.0005507232272066176, 0.9967922568321228]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.002389179076999426, 0.007975134067237377, 0.00015370712208095938, 0.989482045173645]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[2.4082894469756866e-06, 0.00023732941190246493, 0.9957558512687683, 0.0040044030174613]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.013764623552560806, 0.980905294418335, 0.002534406026825309, 0.002795627573505044]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.004514374304562807, 0.0017844653921201825, 0.9918827414512634, 0.0018185209482908249]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9943745136260986, 9.790032891032752e-06, 1.2073327525286004e-05, 0.0056036077439785]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.987271249294281, 0.0005806006956845522, 0.007174526806920767, 0.004973575472831726]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0011203389149159193, 0.998808741569519, 8.085177682914946e-08, 7.080276554916054e-05]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.011424222029745579, 0.00020624078752007335, 0.0001581218675710261, 0.9882113337516785]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.0015623930376023054, 0.002826305106282234, 0.01562921516597271, 0.9799821376800537]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.003435642458498478, 0.9965296387672424, 2.8645141355809756e-05, 6.075043984310469e-06]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[7.18482697266154e-05, 0.0020451373420655727, 0.005982490256428719, 0.9919005632400513]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.0009675726178102195, 0.00017324433429166675, 0.9982210993766785, 0.0006380229606293142]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[1.3254717487143353e-05, 8.416316995862871e-05, 0.9998838901519775, 1.871456697699614e-05]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.00014171349175740033, 3.463213943177834e-05, 0.9997517466545105, 7.189022289821878e-05]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9917355179786682, 0.00522241136059165, 0.000697114213835448, 0.0023448176216334105]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.006121947430074215, 0.006976820062845945, 0.9868796467781067, 2.1600155378109775e-05]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9909261465072632, 0.0034345309250056744, 0.0045449575409293175, 0.0010944086825475097]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.0007543851970694959, 0.0027788404840976, 0.9933045506477356, 0.003162212437018752]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.0038089510053396225, 0.0022317818365991116, 0.9938546419143677, 0.00010467904212418944]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9665056467056274, 0.020346153527498245, 0.00032189671765081584, 0.012826276011765003]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9877864122390747, 0.002082373248413205, 5.98967488940616e-08, 0.010131068527698517]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0031454339623451233, 0.9968171715736389, 3.559847243650438e-07, 3.70641027984675e-05]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0002934720541816205, 0.9996947050094604, 1.9843357677018503e-06, 9.877269803837407e-06]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9969915151596069, 0.000686761864926666, 0.0002450991014484316, 0.002076649572700262]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.00018616436864249408, 0.0020425263792276382, 0.993556797504425, 0.004214521497488022]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0022391770035028458, 0.9882153272628784, 0.0010357123101130128, 0.00850985012948513]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.0006474033580161631, 0.0005787628469988704, 0.0033980701118707657, 0.9953756332397461]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.004548835568130016, 0.0011258309241384268, 0.0001658483815845102, 0.994159460067749]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9868099689483643, 0.004903322551399469, 0.0004041018837597221, 0.007882599718868732]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[7.93571143731242e-06, 0.011327115818858147, 0.007167179137468338, 0.9814977645874023]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9993487000465393, 0.0002717532042879611, 9.319715900346637e-05, 0.00028640215168707073]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.0013529238058254123, 6.218726048246026e-05, 2.6270290618413128e-05, 0.9985587000846863]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.006298092659562826, 0.9866557121276855, 4.719015123555437e-05, 0.0069989957846701145]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[1.0120062142959796e-05, 0.0018079665023833513, 0.997710108757019, 0.000471774343168363]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[4.826999884244287e-06, 0.00018923312018159777, 0.0013346420601010323, 0.9984713196754456]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0134069649502635, 0.9865418672561646, 2.1526916498260107e-06, 4.901400825474411e-05]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.00364087987691164, 0.0006196635658852756, 0.9953393936157227, 0.0003999896871391684]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0015111899701878428, 0.978410542011261, 0.019843267276883125, 0.00023501306714024395]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.012051942758262157, 0.00045453093480318785, 0.9789231419563293, 0.008570306934416294]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.990230143070221, 0.001939640031196177, 0.0026665052864700556, 0.005163735710084438]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0006107491790316999, 0.9980243444442749, 9.414504347660113e-06, 0.0013554217293858528]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.007318544667214155, 0.0018090765224769711, 0.004992670379579067, 0.9858797192573547]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9913853406906128, 0.005516793113201857, 1.3248940149424016e-06, 0.00309661403298378]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[2.58878935710527e-05, 0.0020801268983632326, 0.9965859651565552, 0.0013079544296488166]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9832862615585327, 0.015403334982693195, 0.0003665870171971619, 0.0009437904227524996]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9911249279975891, 0.00880029983818531, 6.26829350949265e-05, 1.1990043276455253e-05]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.002352606737986207, 0.002396385185420513, 0.0021985266357660294, 0.9930524230003357]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.980742335319519, 0.01658571884036064, 5.894456080568489e-06, 0.0026660619769245386]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.0017381887882947922, 0.005712426267564297, 0.008588303811848164, 0.9839611053466797]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[1.835668081184849e-05, 0.005263823550194502, 0.002577819162979722, 0.992139995098114]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0006505301571451128, 0.9950796365737915, 0.0038043574895709753, 0.00046548969112336636]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.0005156758707016706, 0.00095348060131073, 0.00013560768275056034, 0.9983952641487122]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.002191852778196335, 0.9961419701576233, 0.000803366769105196, 0.0008628048817627132]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.002632023533806205, 0.0025183032266795635, 2.0253901311662048e-05, 0.9948293566703796]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[9.67442429100629e-06, 0.0009110040264204144, 0.998422384262085, 0.0006570043624378741]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9899759888648987, 0.00823911465704441, 0.0015125410864129663, 0.00027237023459747434]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.003511669347062707, 0.9961550831794739, 4.624796929419972e-06, 0.00032855579047463834]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.004167880862951279, 0.003655479522421956, 0.9874593019485474, 0.004717353731393814]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9996976852416992, 8.164143218891695e-05, 5.439453332201083e-08, 0.00022070427075959742]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9974615573883057, 3.4896229408332147e-06, 0.00012146440712967888, 0.0024134311825037003]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.00023386268003378063, 0.001239423407241702, 0.003958874382078648, 0.99456787109375]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.006189343053847551, 7.426372030749917e-05, 0.0005956576787866652, 0.9931407570838928]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0035964269191026688, 0.9959696531295776, 7.344200270154033e-08, 0.000433893408626318]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9945947527885437, 0.0002572365337982774, 6.942508480278775e-05, 0.005078521557152271]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.001426200964488089, 8.054208592511714e-06, 0.9983371496200562, 0.00022854776761960238]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.007298395968973637, 0.0004990845336578786, 0.00047684242599643767, 0.9917255640029907]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.0009371805936098099, 0.0027405191212892532, 0.0003351536288391799, 0.9959871172904968]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.006543237715959549, 0.003925908822566271, 0.0017061299877241254, 0.9878246784210205]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.0013825090136379004, 0.001361462171189487, 0.9949756860733032, 0.0022803405299782753]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.004376870114356279, 0.0007403563940897584, 0.9901151657104492, 0.004767678678035736]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[9.703489922685549e-07, 2.1077232304378413e-05, 0.9973100423812866, 0.0026680021546781063]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9931172132492065, 0.005903379060328007, 0.0001485846150899306, 0.0008308256510645151]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0053754569962620735, 0.9944843649864197, 0.0001235934760188684, 1.66357058333233e-05]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[1.9011524273082614e-05, 0.999438464641571, 5.634964691125788e-05, 0.0004860509652644396]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.01041047926992178, 0.9839304089546204, 0.002505615819245577, 0.00315345567651093]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[4.517123306868598e-05, 0.0011884017148986459, 0.9983539581298828, 0.00041239536949433386]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[2.0534569955543702e-07, 5.10628694883053e-07, 0.9992850422859192, 0.0007142299436964095]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.002547611016780138, 0.9864727258682251, 0.0017759004840627313, 0.009203722700476646]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.00021220925555098802, 0.00371696543879807, 0.9865128993988037, 0.009557968005537987]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9932422041893005, 0.006275017745792866, 3.499998229017365e-06, 0.00047919258940964937]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.0006599505431950092, 0.0024398446548730135, 0.9965893030166626, 0.0003108829550910741]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.0006027473718859255, 0.002293079160153866, 0.9970009922981262, 0.00010323462629457936]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0067838034592568874, 0.9822219014167786, 0.000670272100251168, 0.01032410841435194]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0038545038551092148, 0.9864115118980408, 0.00032593621290288866, 0.009408105164766312]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9851698279380798, 0.014358913525938988, 2.7703192699846113e-06, 0.0004683632287196815]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.007809413131326437, 0.9917706251144409, 0.0001553227921249345, 0.0002646810607984662]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9917789101600647, 0.005350375548005104, 0.00021633351570926607, 0.002654336392879486]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9876027703285217, 0.0017374573508277535, 0.004170267377048731, 0.006489553023129702]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.005097551271319389, 0.002026740461587906, 0.004700867459177971, 0.9881747961044312]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.0055397930555045605, 0.009872726164758205, 6.395552532012516e-07, 0.9845868349075317]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.001008822931908071, 0.9981487989425659, 3.521660255501047e-05, 0.0008072650525718927]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0008299872861243784, 0.996724545955658, 0.0010000335751101375, 0.0014454653719440103]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.0012811857741326094, 0.0024178214371204376, 0.005083075724542141, 0.9912179112434387]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9884328246116638, 0.009313029237091541, 0.0009132245904766023, 0.001340931048616767]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[1.322065827480401e-06, 5.20273570145946e-05, 0.0031429503578692675, 0.9968036413192749]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.012579932808876038, 0.9867156147956848, 2.4928334596552304e-07, 0.0007042120560072362]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[5.851989953953307e-06, 0.008523521013557911, 0.0010554870823398232, 0.9904152154922485]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9999123811721802, 3.1917628803057596e-05, 9.779614629223943e-06, 4.5892404159531e-05]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.00028849553200416267, 0.9887797832489014, 0.005962044466286898, 0.004969737026840448]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.0059812841936945915, 0.001709870295599103, 0.0002630205708555877, 0.9920458793640137]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[6.687124550808221e-05, 0.001207741443067789, 0.0009012577938847244, 0.9978241920471191]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[5.817209057568107e-06, 0.9999116659164429, 8.149925270117819e-05, 9.558078772897716e-07]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[4.759877992910333e-05, 0.0003520249738357961, 0.9994070529937744, 0.00019324129971209913]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0023808861151337624, 0.9756635427474976, 0.02185950055718422, 9.61098849074915e-05]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.997248113155365, 0.0016318019479513168, 0.0005963813746348023, 0.0005236065480858088]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9959142804145813, 0.0027465587481856346, 0.001309191226027906, 3.0011557100806385e-05]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.010322407819330692, 0.9888440370559692, 0.00017539305554237217, 0.0006582100177183747]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.004123889375478029, 1.726831942505669e-05, 0.007013744208961725, 0.98884516954422]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9900888800621033, 0.009654982946813107, 7.957601155794691e-06, 0.0002482625131960958]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.004239227622747421, 1.757783866196405e-05, 0.000280066131381318, 0.9954631924629211]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0035621875431388617, 0.9873342514038086, 0.004808634519577026, 0.004295007325708866]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9789354801177979, 0.019132455810904503, 6.387433677446097e-05, 0.0018681990914046764]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[1.1486864650578354e-06, 0.006774130277335644, 0.9930792450904846, 0.00014544124132953584]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.000740118557587266, 0.0007812179392203689, 0.9966610670089722, 0.0018176294397562742]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9900866150856018, 0.001153813675045967, 0.008126048371195793, 0.0006334420759230852]"
A06,session1,intra_session,train,mi,nn_domain_agreement,1,1,"[0.010345124639570713, 0.9766408801078796, 0.004328315611928701, 0.008685656823217869]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.0012364519061520696, 0.0033524136524647474, 0.009445597417652607, 0.9859656095504761]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.000110584769572597, 0.0019970412831753492, 0.995502769947052, 0.002389633795246482]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.005898367613554001, 0.0003955222782678902, 0.9926750063896179, 0.0010311093647032976]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[2.203758413088508e-06, 0.004062640015035868, 0.9901671409606934, 0.005767958704382181]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[3.9127110085246386e-07, 4.6551942745054475e-08, 0.9978442192077637, 0.00215542153455317]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9906042218208313, 0.001104661962017417, 0.0020875062327831984, 0.006203699856996536]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.00037691398756578565, 0.005435178522020578, 0.9916824102401733, 0.0025055548176169395]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[0.004773272201418877, 2.4869281332939863e-05, 0.004064011853188276, 0.9911379218101501]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[1.5237492334563285e-05, 0.0017801392823457718, 0.9972776770591736, 0.0009270298760384321]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9822307229042053, 0.0002034720528172329, 9.062031313078478e-05, 0.01747516356408596]"
A06,session1,intra_session,train,mi,nn_domain_agreement,2,2,"[0.0005630204104818404, 8.272719423985109e-05, 0.9973838925361633, 0.001970341894775629]"
A06,session1,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9931938052177429, 0.002030902076512575, 8.956112287705764e-05, 0.004685773514211178]"
A06,session1,intra_session,train,mi,nn_domain_agreement,3,3,"[5.1001425163121894e-05, 1.0892278368146435e-07, 0.0015550373354926705, 0.9983938336372375]"
