subject,session_test,split_type,split,fs_method,model,y_true,y_pred,y_prob
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.0005576765979640186, 0.9829220771789551, 6.4706268858572e-06, 0.016513675451278687]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.013738361187279224, 0.001769060967490077, 0.9712055325508118, 0.013287007808685303]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.006290625315159559, 0.024547647684812546, 0.023951221257448196, 0.9452105164527893]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.00023349640832748264, 7.775583071634173e-05, 0.9996719360351562, 1.6916117601795122e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.02457456663250923, 0.9746971130371094, 0.0005411740858107805, 0.00018714387260843068]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.0005890425527468324, 0.991306722164154, 0.0005106854951009154, 0.007593613117933273]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9499282240867615, 0.0015506691997870803, 0.025676915422081947, 0.02284424751996994]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.00586390495300293, 0.993051290512085, 0.0003500213788356632, 0.0007347619393840432]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.0037997649051249027, 0.005984129384160042, 0.011281967163085938, 0.978934109210968]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.0048053814098238945, 0.003510080510750413, 0.9916583895683289, 2.6074081688420847e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9840787649154663, 1.2792663255822845e-05, 0.015905452892184258, 3.066818180741393e-06]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[2.938284637821198e-08, 1.985417475225404e-05, 0.00011857013305416331, 0.999861478805542]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9640278816223145, 0.00335406931117177, 0.02986256591975689, 0.0027554689440876245]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.01739281229674816, 0.030696213245391846, 0.9487434029579163, 0.003167604561895132]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[9.085599117497623e-07, 1.6728105567409557e-09, 0.011296369135379791, 0.9887027740478516]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9947545528411865, 0.0040815239772200584, 0.0010332455858588219, 0.00013066949031781405]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.006981064099818468, 0.9554353952407837, 0.03419620916247368, 0.0033873075153678656]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[4.013898887933465e-06, 0.00066451879683882, 5.21576566825388e-06, 0.9993263483047485]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.013395770452916622, 0.0024895949754863977, 0.9830482006072998, 0.0010663809953257442]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9869220852851868, 0.003176983678713441, 0.004636930301785469, 0.005263912491500378]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9716468453407288, 0.004584082867950201, 0.018845517188310623, 0.004923554603010416]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[1.9565379716368625e-06, 4.845198418479413e-06, 0.9670273065567017, 0.03296586498618126]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[3.906377443740894e-09, 2.5982855731854215e-05, 7.021117198746651e-06, 0.9999669790267944]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.0012932346435263753, 0.9931350946426392, 0.002434097696095705, 0.0031375952530652285]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.935013473033905, 0.02071390300989151, 0.04420345276594162, 6.917426799191162e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.009052678011357784, 5.075871740700677e-06, 0.9896145462989807, 0.001327731879428029]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9891107678413391, 0.010345792397856712, 0.0005035728099755943, 3.9814331103116274e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[1.4978633771534078e-05, 0.9464568495750427, 0.0001535963820060715, 0.05337459221482277]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.0017397408373653889, 0.9775069952011108, 8.520482879248448e-06, 0.02074475772678852]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9879883527755737, 0.0063926768489181995, 7.121290400391445e-05, 0.005547746550291777]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9984145164489746, 0.0011981463758274913, 7.140383240766823e-05, 0.00031591978040523827]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.011505252681672573, 0.9790770411491394, 0.0011236814316362143, 0.008294062688946724]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[7.591311579346893e-09, 3.678979555843398e-05, 4.992859248886816e-05, 0.999913215637207]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.003378211287781596, 0.9518806338310242, 0.009511737152934074, 0.035229384899139404]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.002697458490729332, 8.121010978356935e-06, 0.9690383076667786, 0.02825605869293213]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.007934993132948875, 0.9920089244842529, 4.517853449215181e-05, 1.0820876013895031e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[5.1591564442787785e-06, 0.00042798492358997464, 0.04170835763216019, 0.9578585624694824]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.002926216460764408, 0.0013889468973502517, 0.019045952707529068, 0.9766388535499573]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.0019238864770159125, 0.03606758266687393, 0.0007521003717556596, 0.9612564444541931]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9815872311592102, 0.018223006278276443, 0.00018960378656629473, 2.6152011400881747e-07]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.005886971019208431, 0.00919520016759634, 0.967954695224762, 0.016963135451078415]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.014293507672846317, 0.9815164804458618, 0.0007031341665424407, 0.0034869001246988773]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.00016419903840869665, 0.00032168085454031825, 0.967521607875824, 0.03199240192770958]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.00031398641294799745, 0.9981033802032471, 4.3113494029967114e-05, 0.001539487624540925]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.0015207102987915277, 1.9587125279940665e-05, 0.01393975131213665, 0.9845199584960938]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.001750386320054531, 0.010569331236183643, 0.9867944121360779, 0.0008858056971803308]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[9.387921454617754e-05, 0.02886691689491272, 0.012978210113942623, 0.9580609202384949]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.0027029654011130333, 0.003660189686343074, 0.04799681901931763, 0.9456400275230408]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.002127847634255886, 9.325169230578467e-05, 0.980678141117096, 0.017100777477025986]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9927573204040527, 0.005384250544011593, 0.0004647577879950404, 0.001393651938997209]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.012891114689409733, 0.04257427528500557, 0.9384203553199768, 0.006114237941801548]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9787116646766663, 0.004716431722044945, 0.00017074061906896532, 0.01640123501420021]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.0216542836278677, 0.9782865047454834, 1.2463535767892608e-06, 5.792082447442226e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.017815040424466133, 0.9818983674049377, 1.1824615285149775e-05, 0.00027488896739669144]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9785738587379456, 0.002392873400822282, 0.019027525559067726, 5.751067419623723e-06]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[3.085728621954331e-06, 0.984762966632843, 6.376080250447558e-07, 0.015233248472213745]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9782360792160034, 0.018403654918074608, 5.608735955320299e-05, 0.003304200479760766]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.0071618822403252125, 0.9860708117485046, 0.004118278622627258, 0.002648917492479086]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.016857223585247993, 0.00014815933536738157, 0.9828925132751465, 0.00010207781451754272]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.00022414536215364933, 0.9607259035110474, 0.01726766861975193, 0.021782366558909416]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.005571161396801472, 0.0014172764495015144, 0.016731679439544678, 0.9762799143791199]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9692809581756592, 0.000893196789547801, 6.698956713080406e-05, 0.029758840799331665]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[5.970828169665765e-06, 3.756265141419135e-05, 0.9284380674362183, 0.07151833921670914]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[2.6527461159275845e-05, 0.9955614805221558, 9.787091585167218e-06, 0.004402180202305317]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9853000044822693, 0.00045192110701464117, 0.0013353381073102355, 0.012912656180560589]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.0007208753377199173, 0.02385692670941353, 0.00014140925486572087, 0.9752807021141052]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[4.742741657537408e-05, 0.00015784929564688355, 0.00011772714788094163, 0.9996769428253174]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.0024364565033465624, 0.0003015102120116353, 0.013430116698145866, 0.9838318824768066]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.0002822106471285224, 0.011813748627901077, 0.01583956740796566, 0.9720644354820251]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.009401051327586174, 0.004969815723598003, 0.05691145732998848, 0.9287176728248596]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.996861457824707, 5.368770416680491e-06, 0.0031306385062634945, 2.5913093395502074e-06]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.002526400377973914, 0.008991066366434097, 0.9827696084976196, 0.005712845828384161]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.0025806701742112637, 0.9905186295509338, 0.00013274590310174972, 0.006767952349036932]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9963412880897522, 4.025774251203984e-05, 0.0019184924894943833, 0.0016999455401673913]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9916889071464539, 0.0068338848650455475, 0.0014260340249165893, 5.120407877257094e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.02492508850991726, 0.04178088158369064, 0.9331380724906921, 0.00015597192395944148]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.00047568176523782313, 0.0012353615602478385, 0.019503969699144363, 0.97878497838974]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9949296712875366, 0.0018898820271715522, 0.0021540923044085503, 0.001026364741846919]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.008833118714392185, 5.2002444135723636e-05, 0.9820722937583923, 0.009042585268616676]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.024072153493762016, 3.99999953515362e-05, 0.955935001373291, 0.0199528019875288]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.0003472296230029315, 5.1343713494134136e-06, 0.9993239641189575, 0.00032365156221203506]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9744065999984741, 0.025400443002581596, 0.00016468556714244187, 2.8186070267111063e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.0034726657904684544, 0.9908246397972107, 3.614406523411162e-06, 0.005699058994650841]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9844345450401306, 0.0024586371146142483, 0.011759165674448013, 0.0013475585728883743]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.007483506575226784, 0.9759705066680908, 2.8511101845651865e-05, 0.01651746779680252]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.0017365177627652884, 0.967542827129364, 3.940808710467536e-06, 0.030716702342033386]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9818451404571533, 0.008838733658194542, 0.0005139375571161509, 0.008802184835076332]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.003179855179041624, 0.9967791438102722, 2.1484675016836263e-05, 1.947180317074526e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[4.046400499646552e-05, 0.00012147487723268569, 0.9997790455818176, 5.9003388741984963e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[8.093955443655432e-07, 0.9544227719306946, 4.13325906265527e-05, 0.04553510993719101]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.012893212959170341, 0.0026833005249500275, 0.9839144945144653, 0.0005090059712529182]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.0004553011094685644, 0.0006227812264114618, 0.9834580421447754, 0.015463807620108128]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[7.567088232462993e-06, 3.8787166545262153e-07, 0.023001408204436302, 0.9769906997680664]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.0019528564298525453, 1.0400116480013821e-05, 0.9927056431770325, 0.005331043154001236]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.028585998341441154, 0.0008061122498475015, 0.9653921127319336, 0.005215792451053858]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[2.530122765165288e-05, 0.0002541635767556727, 0.004788779653608799, 0.9949317574501038]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[3.3091760087700095e-06, 0.0036011594347655773, 5.544642044696957e-05, 0.9963400363922119]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[1.0791295608214568e-05, 0.018779808655381203, 0.016405031085014343, 0.964804470539093]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.0020772230345755816, 0.02654855325818062, 3.257343269069679e-05, 0.9713417291641235]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[3.816040261561682e-10, 0.001047772355377674, 0.0011467403965070844, 0.9978054165840149]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[1.2939121774024898e-08, 0.0020418695639818907, 0.9979547262191772, 3.373291292518843e-06]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[1.6305112637837738e-07, 0.9992067217826843, 0.0007931896252557635, 1.6715560047231293e-09]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9946107864379883, 0.005384406074881554, 4.685131898440886e-06, 7.657401113192464e-08]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9976748824119568, 0.0009558178135193884, 0.0013690133346244693, 2.3539027438346238e-07]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[3.857012416119687e-06, 0.9997449517250061, 0.000168052181834355, 8.31621146062389e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.0003365111188031733, 0.007031281013041735, 0.9918510317802429, 0.0007811964605934918]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[3.358643141382345e-07, 0.013501543551683426, 0.005346448160707951, 0.9811516404151917]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.0031570266000926495, 0.9869883060455322, 0.00984892901033163, 5.71751115785446e-06]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[1.5727255231468007e-05, 1.0694027878344059e-05, 0.9972195625305176, 0.002754025626927614]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9474068880081177, 0.049176208674907684, 0.003394485218450427, 2.2344507669913583e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.974465012550354, 0.0005056019290350378, 0.024995919317007065, 3.3529704523971304e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9688907861709595, 0.019443023949861526, 0.008352583274245262, 0.003313681809231639]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.002643114421516657, 0.012239761650562286, 0.0018993044504895806, 0.9832178354263306]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[7.102234121703077e-06, 0.9974088072776794, 2.7150283585797297e-06, 0.0025813181418925524]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.014033021405339241, 0.9635768532752991, 0.016426820307970047, 0.005963386036455631]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9794609546661377, 0.017314301803708076, 0.0009615630842745304, 0.0022631909232586622]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9764683246612549, 0.0010632537305355072, 0.02246336080133915, 5.064872311777435e-06]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.003341234289109707, 1.2381746046230546e-06, 0.9877721071243286, 0.008885477669537067]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9330175518989563, 0.04981295019388199, 0.016625721007585526, 0.0005437809159047902]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.012696156278252602, 0.9865895509719849, 0.0007061624201014638, 8.096828423731495e-06]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.00045409295125864446, 7.670035301998723e-06, 0.009906519204378128, 0.9896316528320312]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.008452052250504494, 0.02109549008309841, 0.0009141091722995043, 0.9695382714271545]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.00011039088713005185, 9.88004649116192e-06, 0.9842932820320129, 0.015586395747959614]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.986965537071228, 0.002558013191446662, 0.010358195751905441, 0.00011832520976895466]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.002297284547239542, 0.001995906699448824, 0.01823732815682888, 0.9774695038795471]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.004053429700434208, 0.010671138763427734, 0.005164057482033968, 0.9801114201545715]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[6.95777771397843e-06, 0.9945218563079834, 6.961484905332327e-05, 0.00540152145549655]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.00023964038700796664, 0.017182808369398117, 0.003155633108690381, 0.9794219732284546]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[6.576411396963522e-05, 0.023022683337330818, 0.007238969672471285, 0.9696725606918335]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.04291156679391861, 0.8684654831886292, 0.052767932415008545, 0.03585502505302429]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9681077599525452, 0.031060220673680305, 2.8940623451489955e-05, 0.0008030500030145049]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[1.9752771549974568e-05, 0.9668453931808472, 6.509329978143796e-05, 0.03306976705789566]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.000394616334233433, 5.715385782423255e-07, 0.984927773475647, 0.014677045866847038]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.00782781932502985, 0.0007507658447138965, 0.9913895726203918, 3.178780389134772e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[2.5795679903239943e-07, 0.0013647594023495913, 0.9986346364021301, 3.55985463329489e-07]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[1.0736650892795296e-06, 0.0012706239940598607, 0.0005223564803600311, 0.9982059001922607]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[3.0352588510140777e-05, 0.011674863286316395, 0.9877533316612244, 0.0005414229817688465]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9840982556343079, 0.00011560639541130513, 0.01568952389061451, 9.665892866905779e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[1.3726542420045007e-05, 0.03241037577390671, 0.002941214945167303, 0.9646347165107727]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.0007989090518094599, 0.9660087823867798, 0.031947746872901917, 0.0012445226311683655]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.02034398540854454, 0.0014075231738388538, 0.9603597521781921, 0.01788867823779583]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[4.594302299665287e-05, 0.9738102555274963, 0.0031780614517629147, 0.02296573668718338]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[1.4339288156861585e-07, 8.237369002017658e-06, 0.9579518437385559, 0.04203975200653076]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[1.4226039013465197e-07, 0.001359197311103344, 0.03941670060157776, 0.9592240452766418]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.007760818116366863, 0.9510658383369446, 0.003434525802731514, 0.0377388596534729]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.0022846716456115246, 0.0061970907263457775, 0.9867340326309204, 0.004784132353961468]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9751132726669312, 0.017603736370801926, 0.007191810291260481, 9.111670806305483e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9992015957832336, 7.542936509707943e-05, 6.843919982202351e-05, 0.0006545365904457867]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9951192140579224, 0.003587417071685195, 6.635803583776578e-05, 0.0012270373990759254]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.010725677944719791, 0.05413525551557541, 0.008569019846618176, 0.9265699982643127]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.00016421535110566765, 0.9855088591575623, 6.278048385865986e-05, 0.014264189638197422]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9915019273757935, 0.006774512585252523, 7.656801608391106e-05, 0.0016469752881675959]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.0703316256403923, 0.0006028474890626967, 0.9271427989006042, 0.0019227036973461509]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9934034943580627, 0.0065912543796002865, 4.31803300671163e-06, 9.66103812061192e-07]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.006200356874614954, 5.814270025439328e-06, 0.9832311868667603, 0.010562699288129807]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.039720576256513596, 0.9568418860435486, 0.003429550677537918, 7.939478564367164e-06]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.03120328113436699, 0.025725198909640312, 0.005432231817394495, 0.9376392960548401]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9662529230117798, 0.03167958930134773, 0.001169295865111053, 0.0008981853607110679]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.00039809715235605836, 0.0001249720371561125, 0.9940065145492554, 0.005470336880534887]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.012638809159398079, 0.0023516009096056223, 0.9775130152702332, 0.007496567443013191]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9814336895942688, 0.001766695873811841, 0.016794353723526, 5.302786576066865e-06]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.0014181662118062377, 3.8017697079339996e-05, 0.9984524250030518, 9.134411811828613e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.008364777080714703, 0.9912311434745789, 6.960433529457077e-05, 0.00033436028752475977]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[1.7113205103669316e-05, 0.0013396182330325246, 0.008978615514934063, 0.989664614200592]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.005244093015789986, 0.0003178348997607827, 0.01030653528869152, 0.9841316342353821]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.0022136401385068893, 0.004628933034837246, 4.1465969843557104e-05, 0.9931160807609558]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.00011364005331415683, 0.006740528624504805, 0.9882404804229736, 0.004905323963612318]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9794079065322876, 0.004774589091539383, 0.004551432561129332, 0.011266053654253483]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.007086269091814756, 0.01005332451313734, 0.00018027237092610449, 0.982680082321167]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.011092832311987877, 0.9887368083000183, 7.413775165332481e-05, 9.633295849198475e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[1.5762052996137754e-08, 3.3053540846594842e-06, 2.378799945290666e-05, 0.9999728202819824]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.005472077988088131, 0.9909273386001587, 0.0020205334294587374, 0.0015800496330484748]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9929553866386414, 0.0013055531308054924, 0.005724595859646797, 1.4499526514555328e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.00594492768868804, 0.00025596056366339326, 0.9935687780380249, 0.00023039888765197247]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.00029101292602717876, 0.9778541922569275, 0.0005839362274855375, 0.021270819008350372]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9845185279846191, 0.0013332485686987638, 0.008104044944047928, 0.006044161040335894]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.003231077454984188, 3.579678553577992e-09, 0.996667206287384, 0.00010174213821301237]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.012880143709480762, 0.00038715198752470315, 0.9866997003555298, 3.301621109130792e-05]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9994983673095703, 0.0003997701278422028, 0.00010150405432796106, 2.822267219926289e-07]"
A04,session2,inter_session,train,mi,nn_domain_agreement,2,2,"[0.0063959457911551, 0.0013899855548515916, 0.9920898675918579, 0.00012415145465638489]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[4.159968011663295e-05, 0.013026596046984196, 0.001056597218848765, 0.9858751893043518]"
A04,session2,inter_session,train,mi,nn_domain_agreement,3,3,"[0.0002163266035495326, 0.027540165930986404, 0.02580428496003151, 0.9464392066001892]"
A04,session2,inter_session,train,mi,nn_domain_agreement,1,1,"[0.04422672837972641, 0.9454944133758545, 0.006040611770004034, 0.004238327033817768]"
A04,session2,inter_session,train,mi,nn_domain_agreement,0,0,"[0.9991217255592346, 0.0008752732537686825, 2.292125600433792e-06, 7.944638582557673e-07]"
