split_type,split,fs_method,model,y_true,y_pred,y_prob
global_mixed_subjects,train,mi,nn_erm,3,3,"[1.149156574342669e-07, 8.133615665428806e-06, 0.0013675665250048041, 0.9986242055892944]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[6.824392606574747e-09, 0.0001548339205328375, 0.9992207288742065, 0.0006244289688766003]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[6.84231622471998e-07, 0.9996803998947144, 2.055574623227585e-05, 0.0002984593447763473]"
global_mixed_subjects,train,mi,nn_erm,2,3,"[3.1225121688294166e-07, 1.2463164239306934e-05, 0.16185253858566284, 0.8381346464157104]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.00018723515677265823, 0.02383328229188919, 0.9723754525184631, 0.0036041217390447855]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.001082505565136671, 0.9949374198913574, 0.0013718067202717066, 0.002608278766274452]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[4.957705346975346e-18, 2.967280822195942e-16, 1.896019582656172e-12, 1.0]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[4.3993881604365015e-07, 1.9374177817610416e-09, 8.07556280051358e-05, 0.9999188184738159]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[1.166038873634534e-05, 0.14182224869728088, 0.8581551909446716, 1.0820564966707025e-05]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.024768654257059097, 0.8303061723709106, 0.05534547194838524, 0.08957972377538681]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[1.1908028341167665e-08, 0.9934248924255371, 3.797855242737569e-05, 0.006537055596709251]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.0012075764825567603, 0.9979177117347717, 0.00037922491901554167, 0.0004954320029355586]"
global_mixed_subjects,train,mi,nn_erm,1,3,"[1.4208322340891755e-07, 0.1863744556903839, 2.525286845411756e-06, 0.8136228919029236]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9938249588012695, 0.006174672394990921, 2.418166289430701e-08, 4.0468810880156525e-07]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[2.3173940544296556e-09, 0.0004254147643223405, 4.0155663327823277e-07, 0.9995742440223694]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.006028974428772926, 0.9322145581245422, 0.0003685552510432899, 0.06138788163661957]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[2.6925513142879443e-13, 0.002274514175951481, 1.067922528186216e-09, 0.9977254271507263]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9999983310699463, 1.7108106931118527e-06, 1.0302320802013654e-10, 2.976027936499839e-23]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[2.720213387874537e-08, 0.04552718997001648, 0.9544588327407837, 1.3934367416368332e-05]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.01453903503715992, 0.22530125081539154, 0.756521999835968, 0.0036377711221575737]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9979270696640015, 0.000558651692699641, 0.001508313580416143, 5.986396899970714e-06]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[3.7325175071600825e-05, 0.9890645742416382, 0.007170874159783125, 0.0037272905465215445]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.0045050643384456635, 0.07853877544403076, 0.9069051742553711, 0.010050972923636436]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[4.0960403566714376e-05, 0.028935875743627548, 0.9710230827331543, 1.0746895640068033e-07]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[3.1685506201029057e-06, 0.8413177728652954, 0.15867909789085388, 1.4131051884191947e-08]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9916233420372009, 2.2381944120297703e-07, 3.015416258703163e-12, 0.008376450277864933]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[1.21281317433386e-07, 4.931160947307944e-05, 9.867308108368888e-06, 0.9999406337738037]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[2.6664437324797063e-10, 0.0028078346513211727, 1.0376475678697261e-08, 0.9971922039985657]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9301717877388, 0.042948056012392044, 0.0074776834808290005, 0.019402535632252693]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.000651954731438309, 0.015701623633503914, 0.9835613369941711, 8.511768828611821e-05]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[6.829986176626335e-08, 5.172677902010037e-06, 1.2765608516929206e-05, 0.9999819993972778]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[6.411952913065733e-11, 2.4556506134087996e-11, 6.01984027071012e-08, 0.9999998807907104]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[6.132728458396741e-08, 8.765881830186117e-06, 0.9989394545555115, 0.0010516145266592503]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.00013327650958672166, 0.0034623672254383564, 0.9964032173156738, 1.1974889275734313e-06]"
global_mixed_subjects,train,mi,nn_erm,2,3,"[8.45351166844921e-07, 0.008152948692440987, 0.01378896925598383, 0.9780572056770325]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[9.041556950251106e-06, 5.4109725169837475e-05, 0.8588877320289612, 0.1410491019487381]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.983847439289093, 2.0015689106145373e-09, 0.01609150692820549, 6.101766848587431e-05]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[1.426341498245165e-07, 0.0003468036884441972, 3.549530674717971e-06, 0.9996495246887207]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9317396879196167, 0.006034817546606064, 0.013070895336568356, 0.049154605716466904]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9980255365371704, 0.0018007837934419513, 0.00017364836821798235, 3.262838532691603e-08]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9999079704284668, 9.093782136915252e-05, 5.265275717647455e-07, 5.755512120231288e-07]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.0009501947206445038, 0.020864391699433327, 0.9607927799224854, 0.017392581328749657]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[4.702153597047065e-12, 5.8909417788299834e-08, 3.2892776857806894e-07, 0.9999996423721313]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9440431594848633, 0.026018541306257248, 0.02993772178888321, 4.932279011882201e-07]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[5.990727869728725e-16, 4.044751729728735e-14, 1.1822676242445596e-06, 0.9999988079071045]"
global_mixed_subjects,train,mi,nn_erm,0,1,"[0.30920732021331787, 0.6830025911331177, 0.001577181275933981, 0.006212951615452766]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[2.4983065963213313e-11, 0.0003433945821598172, 2.868509341169556e-08, 0.9996565580368042]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.014330374076962471, 0.9838354587554932, 8.478986273985356e-06, 0.0018256786279380322]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[6.02948757588706e-09, 2.0735937141580507e-05, 1.0244593795505352e-05, 0.9999690055847168]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9633241891860962, 0.019481267780065536, 0.017194349318742752, 1.980762931452773e-07]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.963609516620636, 0.02649284340441227, 0.009819895960390568, 7.780391752021387e-05]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[5.226049371032104e-09, 0.9999984502792358, 1.0995375443467736e-10, 1.530837266727758e-06]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[1.63226985705478e-07, 0.9999924898147583, 8.619313121016603e-07, 6.436685907829087e-06]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[3.8108467492747877e-07, 0.9997984766960144, 1.3379411939240526e-05, 0.00018787974840961397]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.0002314042067155242, 2.3125130610424094e-06, 0.9989124536514282, 0.0008538957335986197]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.0002187723875977099, 0.00010644568101270124, 0.9984239339828491, 0.0012508782092481852]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[6.813740110328537e-13, 2.377516466367524e-05, 4.4985259251006937e-07, 0.9999758005142212]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9989481568336487, 0.0010514090536162257, 1.9435129061662337e-09, 4.04662472419659e-07]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.7960115671157837, 0.09245050698518753, 0.0011824542889371514, 0.11035548895597458]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[4.6178010961739346e-05, 0.8969548344612122, 1.691887860033603e-06, 0.10299723595380783]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[1.557961581966083e-08, 0.9995176792144775, 3.999551699962467e-05, 0.00044232135405763984]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[6.399111796007162e-10, 6.525379347976923e-08, 2.370507445448311e-06, 0.9999974966049194]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9998834133148193, 0.0001165343273896724, 1.476668565203454e-09, 5.87791704198537e-10]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.008270523510873318, 0.007508883252739906, 0.9830701351165771, 0.001150435651652515]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9942978024482727, 0.003135861363261938, 0.002551189623773098, 1.5181825801846571e-05]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[7.043116170279973e-07, 1.3254938266982208e-06, 6.307772309810389e-06, 0.9999916553497314]"
global_mixed_subjects,train,mi,nn_erm,0,3,"[0.22046639025211334, 0.00011084721336374059, 0.0008587148040533066, 0.7785640358924866]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.9966496825218201, 0.0033456438686698675, 4.574193553708028e-06, 1.1544825095910483e-09]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[2.738678728242405e-10, 1.1647639519551944e-09, 1.601007659779441e-10, 1.0]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[0.04963313415646553, 0.9502764344215393, 8.016947685973719e-05, 1.0348607247578911e-05]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[0.14987537264823914, 0.0042467569001019, 0.8439807295799255, 0.0018971265526488423]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[2.90162097371649e-06, 0.9999954700469971, 1.2396260684610638e-09, 1.637290893086174e-06]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[5.3306806715852e-19, 2.2079694572251646e-13, 5.4591070162632316e-14, 1.0]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[6.643380766035989e-05, 0.9999020099639893, 3.154244041070342e-05, 3.378181645530276e-08]"
global_mixed_subjects,train,mi,nn_erm,2,2,"[1.355725771645666e-06, 2.7719000428305662e-09, 0.9999986886978149, 7.397818468923845e-11]"
global_mixed_subjects,train,mi,nn_erm,3,3,"[2.768838669453544e-07, 0.014416823163628578, 1.4775507224840112e-05, 0.9855681657791138]"
global_mixed_subjects,train,mi,nn_erm,0,0,"[0.6912278532981873, 0.3075253665447235, 6.883871537866071e-05, 0.0011779669439420104]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[8.912027260521427e-05, 0.9990045428276062, 3.7000689189881086e-05, 0.0008693347917869687]"
global_mixed_subjects,train,mi,nn_erm,1,1,"[4.903051262772351e-07, 0.9360588192939758, 2.8387928523443406e-06, 0.06393780559301376]"
global_mixed_subjects,test,mi,nn_erm,0,1,"[0.35161101818084717, 0.6481130123138428, 0.0002687583619263023, 7.153887054300867e-06]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.0234123095870018, 0.8852232098579407, 0.0859449952840805, 0.00541944894939661]"
global_mixed_subjects,test,mi,nn_erm,0,1,"[0.01070667989552021, 0.9886614084243774, 2.0606717953342013e-05, 0.0006113507552072406]"
global_mixed_subjects,test,mi,nn_erm,1,0,"[0.7654320597648621, 0.22298568487167358, 0.01154625415802002, 3.5977242077933624e-05]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[0.060413118451833725, 8.845582044614275e-08, 0.004310744348913431, 0.9352760910987854]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[5.523211257241201e-06, 7.970151472136422e-08, 0.025960268452763557, 0.9740341305732727]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[0.1343516707420349, 0.11860382556915283, 0.44740575551986694, 0.2996388077735901]"
global_mixed_subjects,test,mi,nn_erm,2,3,"[0.0005584228783845901, 0.009514742530882359, 0.29218530654907227, 0.6977415084838867]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[0.188529372215271, 0.043293919414281845, 0.5356138944625854, 0.2325628101825714]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.016132475808262825, 0.9834629893302917, 0.0004044185916427523, 1.379017220415335e-07]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[0.08871665596961975, 4.5770866563543677e-07, 0.021113013848662376, 0.8901699185371399]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[0.00012067025090800598, 2.232086671938305e-06, 0.7317758202552795, 0.268101304769516]"
global_mixed_subjects,test,mi,nn_erm,3,2,"[0.21123506128787994, 0.00537298247218132, 0.7489675879478455, 0.03442435339093208]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.0010102135129272938, 0.9989633560180664, 2.6403306037536822e-05, 1.451800990537322e-08]"
global_mixed_subjects,test,mi,nn_erm,0,3,"[2.692206180654466e-05, 2.960643108451677e-08, 0.40092283487319946, 0.5990502834320068]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[8.703168532520067e-06, 7.979928540180481e-08, 0.0012428270420059562, 0.9987483024597168]"
global_mixed_subjects,test,mi,nn_erm,3,2,"[0.0007350289379246533, 0.0007092899177223444, 0.7865029573440552, 0.21205268800258636]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[4.3458146592456615e-07, 7.128110155463219e-07, 0.9807007312774658, 0.019298043102025986]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.9542757868766785, 0.040345508605241776, 0.0010182552505284548, 0.0043604676611721516]"
global_mixed_subjects,test,mi,nn_erm,2,3,"[0.07679429650306702, 0.04807653650641441, 0.37274783849716187, 0.5023813247680664]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[4.718024683825206e-06, 2.1006877659601741e-07, 0.5887734293937683, 0.41122162342071533]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.8839554190635681, 0.11604379862546921, 5.680143431163742e-07, 2.2386024056686438e-07]"
global_mixed_subjects,test,mi,nn_erm,0,1,"[0.37765929102897644, 0.6181142330169678, 0.0032231155782938004, 0.0010033681755885482]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[0.0031751501373946667, 3.85078101317049e-06, 0.46397116780281067, 0.5328498482704163]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.9862775206565857, 0.013721250928938389, 1.14493889213918e-06, 2.4832303324728855e-08]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.016423270106315613, 0.9646910429000854, 0.014030121266841888, 0.004855484701693058]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.19626256823539734, 0.8037286996841431, 8.659795639687218e-06, 5.797838298349234e-08]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.011387228034436703, 0.988466739654541, 0.00014092365745455027, 5.140610028320225e-06]"
global_mixed_subjects,test,mi,nn_erm,3,0,"[0.9741565585136414, 0.010407529771327972, 0.005088117904961109, 0.010347737930715084]"
global_mixed_subjects,test,mi,nn_erm,1,3,"[0.0022129991557449102, 0.022678224369883537, 0.030203409492969513, 0.9449053406715393]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.002214170293882489, 0.9973816275596619, 0.00040376620017923415, 5.192934509068436e-07]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.01641489751636982, 0.9710195660591125, 0.006426618434488773, 0.0061388760805130005]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.008893348276615143, 0.9910864233970642, 1.8428261682856828e-05, 1.7747815945767798e-06]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.0035256901755928993, 0.9964403510093689, 3.37039127771277e-05, 1.8318540639938874e-07]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[0.01589326187968254, 0.002552308375015855, 0.9799976348876953, 0.0015567229129374027]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.9584024548530579, 0.02415132150053978, 0.00011260004248470068, 0.01733359321951866]"
global_mixed_subjects,test,mi,nn_erm,3,2,"[3.7510319543798687e-06, 1.6981259420845163e-07, 0.9396452903747559, 0.06035086512565613]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[6.457957351813093e-05, 0.0065264469012618065, 0.42816638946533203, 0.5652426481246948]"
global_mixed_subjects,test,mi,nn_erm,0,3,"[0.00010642156848916784, 1.1207800554302594e-07, 0.04686679691076279, 0.9530266523361206]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.9603989124298096, 0.03922560438513756, 4.796876510226866e-06, 0.0003706859424710274]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.8854922652244568, 0.11448216438293457, 2.516036943234212e-07, 2.5400884624104947e-05]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.9358780384063721, 0.06386804580688477, 2.603115535748657e-05, 0.00022789827198721468]"
global_mixed_subjects,test,mi,nn_erm,2,1,"[5.0054968596668914e-05, 0.9107038378715515, 0.03022659383714199, 0.059019457548856735]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[1.1588294000830501e-05, 6.102540250907396e-09, 0.055711064487695694, 0.9442774057388306]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[0.009314041584730148, 0.007931789383292198, 0.003731108270585537, 0.9790231585502625]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.2943764626979828, 0.7055634260177612, 5.9854461142094806e-05, 2.738630655585439e-07]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[1.0987668019879493e-06, 3.177391079134395e-07, 0.9699258208274841, 0.030072735622525215]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[0.001450026873499155, 4.276918480172753e-05, 0.016724513843655586, 0.9817827343940735]"
global_mixed_subjects,test,mi,nn_erm,1,0,"[0.8838872313499451, 0.11609187722206116, 2.0085335563635454e-05, 7.352362558776804e-07]"
global_mixed_subjects,test,mi,nn_erm,2,1,"[0.016868455335497856, 0.6226236820220947, 0.08434025198221207, 0.27616754174232483]"
global_mixed_subjects,test,mi,nn_erm,3,2,"[0.0014645771589130163, 2.4426281015621498e-05, 0.9575067162513733, 0.0410042442381382]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.018822163343429565, 0.9804686307907104, 0.0007064646342769265, 2.821753014359274e-06]"
global_mixed_subjects,test,mi,nn_erm,3,2,"[3.225265174933156e-07, 8.296466624813092e-09, 0.6402069926261902, 0.3597927391529083]"
global_mixed_subjects,test,mi,nn_erm,2,3,"[1.3665980986843351e-06, 1.6724550633284707e-08, 0.02556486427783966, 0.9744337797164917]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[0.00041544795385561883, 0.0006135391886346042, 0.9167895913124084, 0.08218154311180115]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.0034867655485868454, 0.9965130686759949, 2.217792172132249e-07, 8.755228209089694e-10]"
global_mixed_subjects,test,mi,nn_erm,2,1,"[0.006054229568690062, 0.7847621440887451, 0.15460452437400818, 0.05457909777760506]"
global_mixed_subjects,test,mi,nn_erm,3,2,"[0.0014597562840208411, 0.0006031909142620862, 0.5195045471191406, 0.4784325063228607]"
global_mixed_subjects,test,mi,nn_erm,2,3,"[2.911480123657384e-06, 9.500147825747263e-06, 0.3376706540584564, 0.6623169183731079]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.16307976841926575, 0.8369084000587463, 1.1865390661114361e-05, 1.6658318058304644e-09]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[0.0011587198823690414, 7.463455858669477e-06, 0.8540830612182617, 0.144750714302063]"
global_mixed_subjects,test,mi,nn_erm,2,3,"[0.0006340482505038381, 0.05177043005824089, 0.373830646276474, 0.5737648606300354]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[0.0013340609148144722, 6.696283526252955e-05, 0.8940064311027527, 0.10459255427122116]"
global_mixed_subjects,test,mi,nn_erm,2,3,"[0.0002448216255288571, 0.017670409753918648, 0.3648778200149536, 0.6172069907188416]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.7897416949272156, 0.20819124579429626, 0.0017327232053503394, 0.0003342587733641267]"
global_mixed_subjects,test,mi,nn_erm,2,1,"[0.0034308354370296, 0.9965642094612122, 4.732721663458506e-06, 2.7490372644933814e-07]"
global_mixed_subjects,test,mi,nn_erm,2,3,"[0.002075381577014923, 1.1133810176033876e-06, 0.15204353630542755, 0.8458799719810486]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.0010484522208571434, 0.9989448189735413, 6.594965725525981e-06, 1.2199500076803815e-07]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[0.00035100552486255765, 3.8001113011887355e-07, 0.00015538936713710427, 0.9994932413101196]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.07287441194057465, 0.9271222949028015, 3.213533318557893e-06, 1.5167870515142567e-07]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.0015439996495842934, 0.9982796907424927, 0.00016447989037260413, 1.189871363749262e-05]"
global_mixed_subjects,test,mi,nn_erm,0,1,"[0.28040117025375366, 0.5459585785865784, 0.17293737828731537, 0.0007028477848507464]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[4.34325819753667e-08, 4.739383641094719e-08, 0.9886202812194824, 0.011379724368453026]"
global_mixed_subjects,test,mi,nn_erm,3,2,"[0.0002637158613651991, 7.778932194923982e-05, 0.9964381456375122, 0.003220410319045186]"
global_mixed_subjects,test,mi,nn_erm,3,2,"[0.3275444209575653, 0.0007939125644043088, 0.6610833406448364, 0.010578321292996407]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[8.266777149401605e-05, 0.005428562872111797, 0.9572032690048218, 0.037285514175891876]"
global_mixed_subjects,test,mi,nn_erm,1,0,"[0.7874647378921509, 0.21146507561206818, 0.0010196489747613668, 5.05562056787312e-05]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.9913713932037354, 0.006149450317025185, 4.772846295963973e-05, 0.0024313745088875294]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.028953053057193756, 0.9600158333778381, 0.0018849240150302649, 0.009146113879978657]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[4.513039584708167e-06, 2.567377578088781e-06, 0.9775308966636658, 0.022461963817477226]"
global_mixed_subjects,test,mi,nn_erm,2,3,"[0.02250092662870884, 4.511355200520484e-06, 0.3715205788612366, 0.605974018573761]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.763704776763916, 0.23629078269004822, 3.850296707241796e-06, 6.43958685486723e-07]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.9306325316429138, 0.069349505007267, 7.137730335671222e-06, 1.0835167813638691e-05]"
global_mixed_subjects,test,mi,nn_erm,3,2,"[1.2160639926150907e-05, 4.106112555746222e-06, 0.9896809458732605, 0.010302793234586716]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[0.0019337136764079332, 5.827454515383579e-06, 0.3692004680633545, 0.6288599967956543]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[1.8413255020277575e-05, 6.268292995770253e-09, 0.6911134719848633, 0.3088681995868683]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.7024548649787903, 0.29600462317466736, 0.0015403933357447386, 5.300406513697453e-08]"
global_mixed_subjects,test,mi,nn_erm,0,1,"[0.0359845794737339, 0.9038406014442444, 0.05985104665160179, 0.0003237775817979127]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[1.3938196389062796e-05, 5.168375061259667e-09, 0.9971659779548645, 0.002820048714056611]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.9955666661262512, 0.004392503295093775, 1.7404731806891505e-06, 3.903791730408557e-05]"
global_mixed_subjects,test,mi,nn_erm,3,0,"[0.9995939135551453, 7.53993444959633e-05, 7.587539130327059e-06, 0.00032305618515238166]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[0.0017826355760917068, 9.110029397518815e-11, 0.0011765501694753766, 0.9970408082008362]"
global_mixed_subjects,test,mi,nn_erm,2,0,"[0.6251641511917114, 0.001560402219183743, 0.22342625260353088, 0.14984913170337677]"
global_mixed_subjects,test,mi,nn_erm,3,0,"[0.9980981945991516, 0.0009696967317722738, 0.0008832313469611108, 4.887484465143643e-05]"
global_mixed_subjects,test,mi,nn_erm,3,0,"[0.880885660648346, 1.2241594049555715e-05, 0.02578447200357914, 0.09331756085157394]"
global_mixed_subjects,test,mi,nn_erm,2,3,"[0.36162400245666504, 0.05843444541096687, 0.04490455612540245, 0.5350369811058044]"
global_mixed_subjects,test,mi,nn_erm,0,2,"[0.24609647691249847, 0.09746494889259338, 0.6562999486923218, 0.00013854795543011278]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[0.00024801213294267654, 0.001344654243439436, 0.8489671349525452, 0.14944016933441162]"
global_mixed_subjects,test,mi,nn_erm,0,2,"[0.011976193636655807, 0.005844119004905224, 0.6735986471176147, 0.30858102440834045]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[0.00013919857155997306, 1.5920581519779375e-10, 0.0009643608937039971, 0.9988963603973389]"
global_mixed_subjects,test,mi,nn_erm,2,0,"[0.9623335599899292, 0.001754319528117776, 0.014440626837313175, 0.021471479907631874]"
global_mixed_subjects,test,mi,nn_erm,0,1,"[0.22500689327716827, 0.7723826169967651, 0.0026104270946234465, 1.1482740092105814e-07]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[0.0014749764231964946, 0.0001487021945649758, 0.9873155355453491, 0.011060815304517746]"
global_mixed_subjects,test,mi,nn_erm,3,3,"[3.987881063949317e-05, 3.254223062895689e-13, 0.0076759750954806805, 0.9922841191291809]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.12751741707324982, 0.8723503351211548, 0.0001319955918006599, 2.2407672872759576e-07]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.00111107318662107, 0.9988889098167419, 4.944878639889794e-08, 2.6226671875906327e-11]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[0.00013450058759190142, 0.0019967665430158377, 0.6511645913124084, 0.3467040956020355]"
global_mixed_subjects,test,mi,nn_erm,3,0,"[0.565234899520874, 0.4273296594619751, 0.004903498571366072, 0.002531927777454257]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.9999920129776001, 4.4761185336028575e-07, 2.2713488760928158e-06, 5.3193894018477295e-06]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.03956367447972298, 0.9488375186920166, 0.01149937603622675, 9.93807043414563e-05]"
global_mixed_subjects,test,mi,nn_erm,1,1,"[0.0012334355851635337, 0.967741072177887, 0.009734085761010647, 0.021291421726346016]"
global_mixed_subjects,test,mi,nn_erm,3,2,"[0.01263830903917551, 0.01989211142063141, 0.8803781270980835, 0.08709146827459335]"
global_mixed_subjects,test,mi,nn_erm,3,2,"[0.03236568719148636, 0.00027512875385582447, 0.9637613892555237, 0.0035977668594568968]"
global_mixed_subjects,test,mi,nn_erm,0,0,"[0.5437120199203491, 0.45624229311943054, 3.671470039989799e-05, 8.92841399036115e-06]"
global_mixed_subjects,test,mi,nn_erm,2,2,"[0.0009181653731502593, 7.376096618827432e-06, 0.9872724413871765, 0.01180211640894413]"
global_mixed_subjects,test,mi,nn_erm,0,1,"[0.006926752161234617, 0.9928603768348694, 3.547391315805726e-05, 0.00017741795454639941]"
