subject,session,split_type,split,fs_method,model,y_true,y_pred,y_prob
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9931231141090393, 0.001471162075176835, 0.002019815845414996, 0.003385895397514105]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.004465609788894653, 0.002903209999203682, 0.9876776337623596, 0.0049534509889781475]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.01326698623597622, 0.9633573889732361, 0.009089943952858448, 0.014285638928413391]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9877553582191467, 0.010783761739730835, 0.0008926357259042561, 0.000568269460927695]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.014953828416764736, 0.019261876121163368, 0.9600493907928467, 0.005734854377806187]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0002630470844451338, 0.005914926528930664, 0.9938126802444458, 9.343126293970272e-06]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.989402174949646, 0.008229110389947891, 8.688522939337417e-05, 0.00228180643171072]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.01646585762500763, 0.03145269304513931, 0.9451471567153931, 0.006934275384992361]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.005852791015058756, 0.002194863511249423, 2.483702337485738e-05, 0.9919275045394897]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.0005271718255244195, 0.005440783221274614, 0.00035853617009706795, 0.99367356300354]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.024779871106147766, 0.9619041085243225, 0.003833495080471039, 0.009482554160058498]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9719198346138, 0.003740593558177352, 0.006235833279788494, 0.018103761598467827]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.00023970656911842525, 0.9858031272888184, 0.009598867036402225, 0.004358184523880482]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.01833963952958584, 0.006761563941836357, 0.01111497264355421, 0.963783860206604]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0001704876049188897, 0.9604986310005188, 0.016399700194597244, 0.022931188344955444]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.0038418297190219164, 0.006927745882421732, 0.014033074490725994, 0.9751973748207092]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.001253009308129549, 0.0011462840484455228, 0.9865885376930237, 0.011012195609509945]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0169069804251194, 0.9703198075294495, 0.007478079758584499, 0.005295109003782272]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.006780688185244799, 0.9848170876502991, 0.006760045886039734, 0.0016421288019046187]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.00015661497309338301, 0.995023250579834, 0.004812703002244234, 7.418339009745978e-06]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.004860461223870516, 8.18432672531344e-05, 0.9949327111244202, 0.00012502419122029096]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.011077913455665112, 0.014995014294981956, 0.0023487384896725416, 0.9715782999992371]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9914221167564392, 0.00024623138597235084, 0.008326200768351555, 5.391756531025749e-06]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0007869209512136877, 0.9793890118598938, 0.01760200411081314, 0.0022220194805413485]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[5.3070966714585666e-06, 0.020486289635300636, 0.00014126980386208743, 0.979367196559906]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9951767921447754, 0.0028482312336564064, 0.0009368835017085075, 0.0010381294414401054]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0012663222150877118, 0.014374149963259697, 0.9715287685394287, 0.012830753810703754]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.010293172672390938, 0.0031200905796140432, 0.966723620891571, 0.019863072782754898]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[3.956931323045865e-05, 0.00015689538849983364, 0.010997343808412552, 0.9888062477111816]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9845961928367615, 0.00033900520065799356, 0.014090345241129398, 0.0009743523551151156]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9719406366348267, 0.008705695159733295, 0.01489224098622799, 0.004461353644728661]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0045219119638204575, 0.005996608175337315, 0.9859228134155273, 0.0035586475860327482]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0004926507244817913, 0.9672619104385376, 0.00986325740814209, 0.02238219790160656]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.0024835998192429543, 0.013064544647932053, 0.014917467720806599, 0.9695343375205994]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.0022521268110722303, 0.015833789482712746, 0.01381589099764824, 0.9680982232093811]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[9.391811545356177e-06, 0.00045474886428564787, 2.3310021788347512e-05, 0.9995125532150269]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.05317026749253273, 0.9418990015983582, 0.0031747492030262947, 0.0017560215201228857]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9739519357681274, 0.007283367216587067, 0.008345000445842743, 0.010419688187539577]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0021296024788171053, 0.009704788215458393, 0.9731535315513611, 0.015012023039162159]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.01732485741376877, 0.9657350182533264, 0.0008069871691986918, 0.016133081167936325]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[2.634668089740444e-05, 0.008007649332284927, 0.0017196300905197859, 0.9902462959289551]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9876370429992676, 0.0023274936247617006, 0.008348965086042881, 0.0016864946810528636]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[8.173309470294043e-05, 0.022590352222323418, 1.5164068827289157e-05, 0.9773126840591431]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.009183978661894798, 3.2305983040714636e-05, 0.9846199154853821, 0.006163862068206072]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.02079007402062416, 0.9787647724151611, 0.000306103378534317, 0.00013907733955420554]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.0014023672556504607, 0.015117890201508999, 0.029986301437020302, 0.9534934163093567]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.004312477074563503, 0.006007270887494087, 0.0019012457923963666, 0.9877790808677673]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9654328227043152, 0.018195347860455513, 0.01113632507622242, 0.005235573276877403]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0008706872467882931, 0.9879757761955261, 0.0006611331482417881, 0.010492462664842606]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.008325082249939442, 0.9860231876373291, 0.0014199381694197655, 0.004231750965118408]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.019842669367790222, 0.0005574607057496905, 0.973742663860321, 0.005857136566191912]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.010300598107278347, 0.0209334809333086, 0.011721818707883358, 0.9570441842079163]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0015105722704902291, 0.9776833057403564, 0.003996680956333876, 0.016809390857815742]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9886850714683533, 0.003469755407422781, 0.002424668287858367, 0.00542060099542141]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9727874398231506, 0.0043436200357973576, 0.016177838668227196, 0.0066910842433571815]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.003996033687144518, 0.009032025933265686, 0.000141237978823483, 0.9868307113647461]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.00020819394558202475, 0.9783647656440735, 0.020321402698755264, 0.001105648116208613]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9788107872009277, 0.0061044576577842236, 0.01035582646727562, 0.004728895146399736]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0407586507499218, 0.016585038974881172, 0.9318956732749939, 0.010760601609945297]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.003418487496674061, 0.9720280766487122, 0.00022965579410083592, 0.02432389371097088]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0011224537156522274, 0.9930528998374939, 0.0053803762421011925, 0.00044431365677155554]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.007198904175311327, 0.02969725988805294, 0.9496864676475525, 0.013417443260550499]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9956934452056885, 1.037154291338993e-07, 0.00429563969373703, 1.0827105143107474e-05]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[0.0004346439673099667, 0.007054399698972702, 0.0011597250122576952, 0.9913512468338013]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.008624976500868797, 0.025559348985552788, 0.9606252312660217, 0.005190488416701555]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0058106486685574055, 0.03175991773605347, 0.9561178684234619, 0.006311641540378332]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0014268802478909492, 0.03581610694527626, 0.9570577144622803, 0.005699286237359047]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.0005686481017619371, 0.011733089573681355, 0.976138710975647, 0.011559482663869858]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9839741587638855, 0.0010231370106339455, 0.012760783545672894, 0.002241922775283456]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.009518562816083431, 0.980060338973999, 0.007328998297452927, 0.003092041937634349]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9860668778419495, 0.0011394241591915488, 0.00819032546132803, 0.0046034082770347595]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[1.8007395397034998e-07, 0.9972357153892517, 8.938118298829067e-06, 0.002755167195573449]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9980757236480713, 0.0008202386670745909, 9.221891377819702e-05, 0.0010118241189047694]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.9956258535385132, 0.00044478161726146936, 0.003929268568754196, 3.428077022249454e-08]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[1.463890203012852e-05, 8.405785047216341e-05, 0.9907611012458801, 0.009140148758888245]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.008457542397081852, 0.006887615192681551, 0.984531044960022, 0.00012372725177556276]"
A05,session1,intra_session,train,pca_32,nn_erm,1,1,"[0.0009019628632813692, 0.9946921467781067, 0.0006981639890000224, 0.003707739058881998]"
A05,session1,intra_session,train,pca_32,nn_erm,2,2,"[0.007249300833791494, 0.00024664748343639076, 0.9925000071525574, 4.117844582651742e-06]"
A05,session1,intra_session,train,pca_32,nn_erm,3,3,"[1.7883045302369283e-06, 2.3051552489050664e-05, 0.005050245672464371, 0.9949249029159546]"
A05,session1,intra_session,train,pca_32,nn_erm,0,0,"[0.993125319480896, 0.002506721531972289, 0.000562351371627301, 0.0038055717013776302]"
A05,session1,intra_session,test,pca_32,nn_erm,3,0,"[0.5950132608413696, 0.08310174196958542, 0.09129145741462708, 0.2305934876203537]"
A05,session1,intra_session,test,pca_32,nn_erm,0,0,"[0.3983207643032074, 0.11684513092041016, 0.17955021560192108, 0.30528396368026733]"
A05,session1,intra_session,test,pca_32,nn_erm,0,3,"[0.037398647516965866, 0.23327963054180145, 0.018832992762327194, 0.7104886770248413]"
A05,session1,intra_session,test,pca_32,nn_erm,1,1,"[0.00942455418407917, 0.5426894426345825, 0.11603047698736191, 0.33185553550720215]"
A05,session1,intra_session,test,pca_32,nn_erm,3,1,"[0.3472728133201599, 0.44310206174850464, 0.0060166059993207455, 0.20360852777957916]"
A05,session1,intra_session,test,pca_32,nn_erm,2,0,"[0.47000911831855774, 0.18438079953193665, 0.0660153180360794, 0.2795947790145874]"
A05,session1,intra_session,test,pca_32,nn_erm,1,3,"[0.0186858419328928, 0.3492904305458069, 0.1010037362575531, 0.5310199856758118]"
A05,session1,intra_session,test,pca_32,nn_erm,3,1,"[0.0005141798756085336, 0.9909220337867737, 0.008200894109904766, 0.0003628626000136137]"
A05,session1,intra_session,test,pca_32,nn_erm,2,1,"[0.2503191828727722, 0.5940027832984924, 0.15035100281238556, 0.005327051971107721]"
A05,session1,intra_session,test,pca_32,nn_erm,3,1,"[0.14613574743270874, 0.5951652526855469, 8.851408347254619e-05, 0.25861045718193054]"
A05,session1,intra_session,test,pca_32,nn_erm,2,3,"[0.03379732370376587, 0.08986325562000275, 0.014807932078838348, 0.8615314960479736]"
A05,session1,intra_session,test,pca_32,nn_erm,3,2,"[0.01772855967283249, 0.274263471364975, 0.3872545063495636, 0.3207534849643707]"
A05,session1,intra_session,test,pca_32,nn_erm,1,0,"[0.5527887940406799, 0.2284080684185028, 0.20186977088451385, 0.016933338716626167]"
A05,session1,intra_session,test,pca_32,nn_erm,1,2,"[0.3187764883041382, 0.006235144101083279, 0.6543545722961426, 0.02063373103737831]"
A05,session1,intra_session,test,pca_32,nn_erm,3,3,"[0.0006710364250466228, 0.014502407051622868, 0.0013719724956899881, 0.9834545850753784]"
A05,session1,intra_session,test,pca_32,nn_erm,0,3,"[0.0016349263023585081, 0.00320967985317111, 0.0002761551004368812, 0.9948792457580566]"
A05,session1,intra_session,test,pca_32,nn_erm,1,3,"[0.06827326118946075, 0.12377170473337173, 0.0038684899918735027, 0.804086446762085]"
A05,session1,intra_session,test,pca_32,nn_erm,1,0,"[0.9007818698883057, 0.008258297108113766, 0.03270551562309265, 0.05825427174568176]"
A05,session1,intra_session,test,pca_32,nn_erm,1,0,"[0.4473702907562256, 0.13983158767223358, 0.10079685598611832, 0.31200116872787476]"
A05,session1,intra_session,test,pca_32,nn_erm,2,0,"[0.9286403656005859, 0.04819363355636597, 0.00034100544871762395, 0.022825058549642563]"
A05,session1,intra_session,test,pca_32,nn_erm,3,1,"[0.22441522777080536, 0.625106930732727, 0.14959247410297394, 0.0008853627950884402]"
A05,session1,intra_session,test,pca_32,nn_erm,0,1,"[0.062290024012327194, 0.7876545786857605, 0.021326912567019463, 0.12872840464115143]"
A05,session1,intra_session,test,pca_32,nn_erm,3,3,"[0.2627851665019989, 0.00931811984628439, 0.015454303473234177, 0.7124423384666443]"
A05,session1,intra_session,test,pca_32,nn_erm,0,2,"[0.2687244415283203, 0.08895964175462723, 0.6110780239105225, 0.03123789280653]"
A05,session1,intra_session,test,pca_32,nn_erm,2,0,"[0.8539323806762695, 0.09722861647605896, 0.04500661417841911, 0.003832400543615222]"
A05,session1,intra_session,test,pca_32,nn_erm,0,3,"[0.01389735285192728, 0.012490221299231052, 0.021503426134586334, 0.9521090388298035]"
A05,session1,intra_session,test,pca_32,nn_erm,3,0,"[0.48056432604789734, 0.013694128952920437, 0.14427296817302704, 0.3614685833454132]"
A05,session1,intra_session,test,pca_32,nn_erm,0,1,"[0.033259596675634384, 0.8650827407836914, 0.08862248808145523, 0.013035155832767487]"
A05,session1,intra_session,test,pca_32,nn_erm,2,1,"[0.014442292973399162, 0.8465930819511414, 0.10800528526306152, 0.030959349125623703]"
A05,session1,intra_session,test,pca_32,nn_erm,0,1,"[0.005138448439538479, 0.7767436504364014, 0.2071516066789627, 0.010966232046484947]"
A05,session1,intra_session,test,pca_32,nn_erm,1,2,"[0.12901651859283447, 0.13289301097393036, 0.7197882533073425, 0.01830221340060234]"
A05,session1,intra_session,test,pca_32,nn_erm,2,2,"[0.2581323981285095, 0.1016240045428276, 0.637792706489563, 0.002450893633067608]"
A05,session1,intra_session,test,pca_32,nn_erm,2,2,"[0.10786345601081848, 0.02258758805692196, 0.8475379943847656, 0.022010985761880875]"
A05,session1,intra_session,test,pca_32,nn_erm,3,3,"[0.05638262629508972, 0.2707826495170593, 0.23935236036777496, 0.4334823787212372]"
A05,session1,intra_session,test,pca_32,nn_erm,0,3,"[0.00011802213703049347, 0.0008133286028169096, 6.633631710428745e-05, 0.9990022778511047]"
A05,session1,intra_session,test,pca_32,nn_erm,1,3,"[0.35954734683036804, 0.04873266816139221, 0.02362702414393425, 0.5680930018424988]"
A05,session1,intra_session,test,pca_32,nn_erm,3,3,"[0.3137214779853821, 0.041760239750146866, 0.11405907571315765, 0.5304592847824097]"
A05,session1,intra_session,test,pca_32,nn_erm,1,3,"[0.35603028535842896, 0.02790667489171028, 0.019355863332748413, 0.5967071652412415]"
A05,session1,intra_session,test,pca_32,nn_erm,2,1,"[0.17630955576896667, 0.4394647181034088, 0.06527956575155258, 0.31894612312316895]"
A05,session1,intra_session,test,pca_32,nn_erm,2,2,"[0.0003934918495360762, 0.15312647819519043, 0.8306788802146912, 0.01580110564827919]"
A05,session1,intra_session,test,pca_32,nn_erm,0,1,"[0.008495406247675419, 0.6591431498527527, 0.0014402061933651567, 0.3309212028980255]"
A05,session1,intra_session,test,pca_32,nn_erm,3,3,"[0.002652580849826336, 0.019493073225021362, 5.119294291944243e-05, 0.977803111076355]"
A05,session1,intra_session,test,pca_32,nn_erm,1,0,"[0.5699107646942139, 0.020863188430666924, 0.24818184971809387, 0.16104426980018616]"
A05,session1,intra_session,test,pca_32,nn_erm,3,2,"[0.11617549508810043, 0.1302858144044876, 0.7400208115577698, 0.01351790688931942]"
A05,session1,intra_session,test,pca_32,nn_erm,0,0,"[0.9583165049552917, 0.015766046941280365, 0.018769074231386185, 0.007148371543735266]"
A05,session1,intra_session,test,pca_32,nn_erm,0,1,"[0.24764348566532135, 0.6093568205833435, 0.14264680445194244, 0.0003528736997395754]"
A05,session1,intra_session,test,pca_32,nn_erm,2,3,"[0.07156088203191757, 0.1486637145280838, 0.0012927091447636485, 0.7784826755523682]"
A05,session1,intra_session,test,pca_32,nn_erm,2,3,"[0.05458291992545128, 0.10151117295026779, 0.010570983402431011, 0.8333349823951721]"
A05,session1,intra_session,test,pca_32,nn_erm,1,2,"[0.009878892451524734, 0.003762808395549655, 0.9788030982017517, 0.007555122021585703]"
A05,session1,intra_session,test,pca_32,nn_erm,3,2,"[0.0010604236740618944, 5.487396137482392e-08, 0.9989386200904846, 9.556712257108302e-07]"
A05,session1,intra_session,test,pca_32,nn_erm,1,1,"[0.07369984686374664, 0.6252093315124512, 0.29979974031448364, 0.0012910673394799232]"
A05,session1,intra_session,test,pca_32,nn_erm,1,0,"[0.5517745614051819, 0.10264892131090164, 0.005579906981438398, 0.3399965763092041]"
A05,session1,intra_session,test,pca_32,nn_erm,0,3,"[0.0005113132647238672, 0.19821317493915558, 0.008381611667573452, 0.7928938865661621]"
A05,session1,intra_session,test,pca_32,nn_erm,1,3,"[0.021920407190918922, 0.265312522649765, 0.024278195574879646, 0.6884888410568237]"
A05,session1,intra_session,test,pca_32,nn_erm,3,2,"[0.0017826372059062123, 0.013353870250284672, 0.9654351472854614, 0.019428415223956108]"
A05,session1,intra_session,test,pca_32,nn_erm,3,3,"[0.02900891937315464, 0.02976757474243641, 0.0016119893407449126, 0.9396116137504578]"
A05,session1,intra_session,test,pca_32,nn_erm,1,3,"[0.25394269824028015, 0.007764494977891445, 0.000453563523478806, 0.7378391623497009]"
A05,session1,intra_session,test,pca_32,nn_erm,1,1,"[9.798393148230389e-05, 0.9657843708992004, 0.032703157514333725, 0.001414528232999146]"
A05,session1,intra_session,test,pca_32,nn_erm,1,3,"[0.06030641868710518, 0.16721682250499725, 0.004708609543740749, 0.767768144607544]"
A05,session1,intra_session,test,pca_32,nn_erm,1,0,"[0.8633914589881897, 0.01821860484778881, 0.09758954495191574, 0.020800402387976646]"
A05,session1,intra_session,test,pca_32,nn_erm,3,3,"[0.07780759036540985, 0.01999364048242569, 0.023177919909358025, 0.8790208101272583]"
A05,session1,intra_session,test,pca_32,nn_erm,3,0,"[0.9447910785675049, 0.028775298967957497, 0.004572230391204357, 0.02186136320233345]"
A05,session1,intra_session,test,pca_32,nn_erm,2,3,"[0.011392386630177498, 0.003212889190763235, 0.00039050827035680413, 0.985004186630249]"
A05,session1,intra_session,test,pca_32,nn_erm,3,2,"[0.022611545398831367, 0.020330877974629402, 0.5093450546264648, 0.44771257042884827]"
A05,session1,intra_session,test,pca_32,nn_erm,0,1,"[0.06723649799823761, 0.809152364730835, 0.04472557455301285, 0.07888559252023697]"
A05,session1,intra_session,test,pca_32,nn_erm,1,3,"[0.0023378999903798103, 0.17054305970668793, 0.0029883168172091246, 0.8241307735443115]"
A05,session1,intra_session,test,pca_32,nn_erm,2,3,"[0.21385638415813446, 0.30572816729545593, 0.04214289039373398, 0.438272625207901]"
A05,session1,intra_session,test,pca_32,nn_erm,1,1,"[0.0503096804022789, 0.5188701152801514, 0.137965127825737, 0.2928551435470581]"
A05,session1,intra_session,test,pca_32,nn_erm,0,0,"[0.8149496912956238, 0.03173903003334999, 0.005566413979977369, 0.14774495363235474]"
A05,session1,intra_session,test,pca_32,nn_erm,3,0,"[0.5100218057632446, 0.3476056456565857, 0.08642304688692093, 0.05594950541853905]"
A05,session1,intra_session,test,pca_32,nn_erm,0,0,"[0.982027530670166, 0.010867954231798649, 0.0032790503464639187, 0.003825505031272769]"
A05,session1,intra_session,test,pca_32,nn_erm,3,0,"[0.9799071550369263, 0.01188608631491661, 0.004137211479246616, 0.004069552291184664]"
A05,session1,intra_session,test,pca_32,nn_erm,0,0,"[0.9754598140716553, 0.0037072557024657726, 0.02027381956577301, 0.000559102394618094]"
A05,session1,intra_session,test,pca_32,nn_erm,0,2,"[0.282269686460495, 0.12949715554714203, 0.5818230509757996, 0.006410141475498676]"
A05,session1,intra_session,test,pca_32,nn_erm,0,0,"[0.550669252872467, 0.1726546585559845, 0.24689161777496338, 0.02978445030748844]"
A05,session1,intra_session,test,pca_32,nn_erm,0,1,"[0.0023686836939305067, 0.7155340909957886, 0.2383556365966797, 0.043741609901189804]"
A05,session1,intra_session,test,pca_32,nn_erm,2,0,"[0.5563174486160278, 0.023097310215234756, 0.06574380397796631, 0.3548414707183838]"
A05,session1,intra_session,test,pca_32,nn_erm,2,1,"[0.005427999887615442, 0.41051074862480164, 0.1858569234609604, 0.39820432662963867]"
A05,session1,intra_session,test,pca_32,nn_erm,3,3,"[0.007746787276118994, 0.03005608357489109, 0.1098707765340805, 0.8523263335227966]"
A05,session1,intra_session,test,pca_32,nn_erm,1,0,"[0.9512185454368591, 0.029461277648806572, 0.004492572043091059, 0.014827622100710869]"
A05,session1,intra_session,test,pca_32,nn_erm,2,0,"[0.826379656791687, 0.09023565798997879, 0.04621587693691254, 0.037168752402067184]"
A05,session1,intra_session,test,pca_32,nn_erm,2,1,"[0.012944533489644527, 0.8652120232582092, 0.11506199836730957, 0.006781395990401506]"
A05,session1,intra_session,test,pca_32,nn_erm,2,0,"[0.5784320831298828, 0.006582413334399462, 0.30790379643440247, 0.10708175599575043]"
A05,session1,intra_session,test,pca_32,nn_erm,3,3,"[0.0684182196855545, 0.03453849256038666, 0.0023039730731397867, 0.8947393298149109]"
A05,session1,intra_session,test,pca_32,nn_erm,2,1,"[0.0065761771984398365, 0.5061763525009155, 0.22966407239437103, 0.257583349943161]"
A05,session1,intra_session,test,pca_32,nn_erm,0,1,"[0.019122710451483727, 0.5540888905525208, 0.36921054124832153, 0.05757781118154526]"
A05,session1,intra_session,test,pca_32,nn_erm,2,0,"[0.6378044486045837, 0.17982079088687897, 0.12481226027011871, 0.05756252631545067]"
A05,session2,intra_session,train,pca_32,nn_erm,0,0,"[0.9998123049736023, 3.4733432130451547e-07, 2.9064853151794523e-05, 0.000158284034114331]"
A05,session2,intra_session,train,pca_32,nn_erm,1,1,"[0.02642573043704033, 0.9649716019630432, 0.008449955843389034, 0.00015273287135642022]"
A05,session2,intra_session,train,pca_32,nn_erm,1,1,"[0.00036005713627673686, 0.991340696811676, 0.008283249102532864, 1.6004354620235972e-05]"
A05,session2,intra_session,train,pca_32,nn_erm,0,0,"[0.9869974851608276, 0.0003893221728503704, 0.010181387886404991, 0.002431849716231227]"
A05,session2,intra_session,train,pca_32,nn_erm,1,1,"[0.000672231602948159, 0.9963381290435791, 8.395898476010188e-05, 0.002905607223510742]"
A05,session2,intra_session,train,pca_32,nn_erm,0,0,"[0.975842297077179, 0.008390609174966812, 0.0006848214543424547, 0.015082282945513725]"
A05,session2,intra_session,train,pca_32,nn_erm,1,1,"[2.1010622219819197e-07, 0.9999997615814209, 6.665121787818862e-08, 2.1106416961402807e-11]"
A05,session2,intra_session,train,pca_32,nn_erm,2,2,"[0.009111043997108936, 0.018214648589491844, 0.9723147749900818, 0.00035958478110842407]"
A05,session2,intra_session,train,pca_32,nn_erm,1,1,"[0.0024434435181319714, 0.9706874489784241, 0.003877759212628007, 0.02299143187701702]"
A05,session2,intra_session,train,pca_32,nn_erm,3,3,"[0.000717712682671845, 0.001365778618492186, 0.026614686474204063, 0.9713019132614136]"
A05,session2,intra_session,train,pca_32,nn_erm,0,0,"[0.9325350522994995, 0.03859656676650047, 0.023832404986023903, 0.00503602996468544]"
A05,session2,intra_session,train,pca_32,nn_erm,2,2,"[0.032517172396183014, 0.04254386946558952, 0.9188318848609924, 0.00610708724707365]"
A05,session2,intra_session,train,pca_32,nn_erm,1,1,"[0.08133351802825928, 0.903863787651062, 0.011928009800612926, 0.0028746500611305237]"
A05,session2,intra_session,train,pca_32,nn_erm,0,0,"[0.9590936303138733, 0.015647899359464645, 0.021211566403508186, 0.004046876914799213]"
A05,session2,intra_session,train,pca_32,nn_erm,3,3,"[0.01097068004310131, 0.0008853341569192708, 0.008346324786543846, 0.9797976613044739]"
A05,session2,intra_session,train,pca_32,nn_erm,3,3,"[0.002422451740130782, 0.02004229836165905, 0.04003491252660751, 0.9375003576278687]"
A05,session2,intra_session,train,pca_32,nn_erm,3,3,"[7.868843385949731e-05, 6.758925155736506e-05, 0.0025568208657205105, 0.9972968697547913]"
A05,session2,intra_session,train,pca_32,nn_erm,3,3,"[0.014129634015262127, 0.006630211602896452, 0.006971733178943396, 0.9722683429718018]"
A05,session2,intra_session,train,pca_32,nn_erm,3,3,"[0.018115121871232986, 0.008061187341809273, 0.008911249227821827, 0.9649124145507812]"
A05,session2,intra_session,train,pca_32,nn_erm,0,0,"[0.9746143221855164, 0.004125542938709259, 0.01762462966144085, 0.003635440720245242]"
A05,session2,intra_session,train,pca_32,nn_erm,2,2,"[0.008997360244393349, 0.0007936656475067139, 0.9895568490028381, 0.0006520712049677968]"
A05,session2,intra_session,train,pca_32,nn_erm,1,1,"[0.0038949744775891304, 0.9415876269340515, 0.031035784631967545, 0.023481585085392]"
A05,session2,intra_session,train,pca_32,nn_erm,0,0,"[0.9734933972358704, 0.0015547961229458451, 0.013728600926697254, 0.011223175562918186]"
A05,session2,intra_session,train,pca_32,nn_erm,0,0,"[0.9964081645011902, 0.002320638857781887, 0.0010361217427998781, 0.00023505768331233412]"
A05,session2,intra_session,train,pca_32,nn_erm,2,2,"[0.017301039770245552, 0.003622200572863221, 0.9761525392532349, 0.0029241791926324368]"
A05,session2,intra_session,train,pca_32,nn_erm,3,3,"[0.0037744096480309963, 0.0013520399807021022, 0.006504650693386793, 0.9883688688278198]"
A05,session2,intra_session,train,pca_32,nn_erm,0,0,"[0.9971044659614563, 1.4753330788153107e-06, 0.0002668621309567243, 0.0026272304821759462]"
